,Tweet
57,"One of the best interviews I've seen in a while.

@marthamaccallum never gets an answer about what ""designing spaces that are situated in the experiences of communities of color, not just through White, cis-hetero, and ableist lenses"" has to do with preventing COVID in schools. https://t.co/Vs9XZHwlwF"
58,"America is worth protecting...we should not be sold out by people who want to ""cash in"" on their public service.

When you put on our jersey and play for our team, we expect some monogamy. 

(via @TheNatPulse @nataliegwinters)

https://t.co/gPgo7TKXw9"
59,"Delays in approving grower applications for the manufacturing of research-grade marijuana have had potentially detrimental effects on Americans’ health.

The DEA should move now to review applications for additional manufacturing licenses.

https://t.co/j2luCv0ose"
60,"President @realDonaldTrump and his campaign were NOT involved in any criminal conspiracy with Russia.

No collusion! https://t.co/GiWrAdYHKU"
61,"RT @GovRonDeSantis: FL COVID-19 update (1/5):

Florida is reporting the lowest # of cases – 2,760 – since mid-June https://t.co/wxOfXogEcr"
62,"Reminder: The ""Russia collusion"" hoax was a setup by people in our own government who were trying to frame @realDonaldTrump."
63,"The people who attacked our democracy must be held accountable.

https://t.co/56pmYvpT6W"
64,".@KamalaHarris yesterday compared the Ebola response to the COVID-19 response.

There is no comparability, Kamala. 

They don’t spread the same, they’re not as contagious, and African countries didn’t lie about it to the world for months."
65,".@LeaderHoyer just extended Congress's vacation during a national pandemic.

That reduces our ability to get tough legislative work done for the American people. 

We can't just abandon our fellow Americans because Congress is too immature to even vote on the stuff we agree on. https://t.co/PX9d32HvRm"
66,"When I hear my Democrat colleagues clutch their pearls over the use of the executive order, I wonder where that outrage was when @BarackObama was creating amnesty for people who came to our country illegally via executive order. https://t.co/wpnGYevpBZ"
67,"RT @cvpayne: Making Money with Charles Payne
Market Rally Broadens Out
Millennial Traders Change the Game
Whose Winning Vaccine Race
Biotec…"
68,"RT @NextRevFNC: AND WE’RE LIVE! @RepMattGaetz and @SaraCarterDC will join #NextRevFNC, along with a special guest! Who’s watching tonight?…"
69,"TONIGHT: I'll be on @NextRevFNC with @SteveHiltonx to talk about President @realDonaldTrump's work to deliver aid to the American people during the COVID-19 pandemic, how he's working to drain the swamp, and more. 

TUNE IN to @FoxNews at 9:00pm ET/8:00pm CT https://t.co/gtECIy7Dzc"
70,RT @GaetzTakes: “The new national conservatism has produced exactly one reliable populist Republican politician who has shown a willingness…
71,"It was Senator Obama in 2005 and 2006 who said the filibuster was necessary and important to debate in the Senate.

Maybe he was more willing to embrace ""Jim Crow relics"" as a Senator than he is as a former president. https://t.co/sOLrenb1si"
72,"“If you ever wanted to wake up with Matt Gaetz, the Florida congressman who has staunchly defended President Trump since his 2016 election, The Swamp is the documentary for you.”

https://t.co/i7Tn3rlKuc"
73,"RT @WarRoomPandemic: .@RepMattGaetz: We cannot rely on Congress, which is totally bought off by #BigTech. We need active *#antitrust* actio…"
74,"For those who are able to go back to work, there should be every incentive to go back and we should not make it harder for our small businesses to onboard employees. 

https://t.co/2UHHbZul6Y https://t.co/7pniM6imE8"
75,"RT @AVoiceNews: War Room Pandemic Ep 307 &amp; 308 Watch #WarRoom - Pandemic with Steve Bannon, @RaheemKassam, and @JackMaxey1 now.  Watch on P…"
76,"RT @WarRoomPandemic: LIVE 10AM-12PM ET: #WarRoomPandemic with Steve Bannon, @RaheemKassam &amp; @JackMaxey1 feat:

➡️ @RepMattGaetz 
➡️ #Whistl…"
77,COMING UP: I'll be joining @MorningsMaria @MariaBartiromo at 7:30am ET/6:30am CT to discuss yesterday's big tech hearing and also the ongoing COVID-19 stimulus negotiations. Tune into @FoxBusiness!
78,RT @DailyCaller: .@RepMattGaetz challenges Jeff Bezos for using the Souther Poverty Law Center to dictate who can receive donations on Amaz…
79,"The marketplace of ideas must be healthy and competitive - and that means including conservative viewpoints, not censoring them.

https://t.co/LafBBNcMb7 https://t.co/8pvRSc1TCm"
80,"I would suggest that the prosecution of Andrew McCabe, who lied four times, thrice under the penalty of perjury, would be more righteous than the prosecution of Roger Stone. #BarrHearing https://t.co/jNI9NsQgjz"
81,"The government should be working WITH business owners during the COVID-19 pandemic, not against them. https://t.co/jmvuiVZLnU"
82,TONIGHT: I'll be on @seanhannity to talk about how President @realDonaldTrump is fighting for the American people during COVID-19 while the Left continues to politicize the virus. TUNE IN to @FoxNews at 9:40pm ET/8:40pm CT
83,"Republicans deserve a House Conference chair who will stand WITH our President, not against him. https://t.co/ZLcqURMZ8X"
84,“(Giving) local governments the ability to make most of the calls to address COVID-19 allowed the state to be more responsive overall. I think @GovRonDeSantis has done a great job...” - @RAlexAndradeFL https://t.co/yGGvsAfHe6
85,"Join me LIVE NOW with @RAlexAndradeFL to discuss Florida’s response to COVID-19 and what local resources are available to Northwest Florida residents as they continue to navigate the pandemic.

LINK: https://t.co/bii5cKK7k6 https://t.co/xW7MAIgPD0"
86,"TOMORROW: Join me on Facebook for a virtual conversation with Florida State Representative @RAlexAndradeFL to discuss Florida’s response to COVID-19 and what local resources are available to Northwest Floridians as they continue to navigate the pandemic.

https://t.co/Efg44Gk5pz"
87,RT @alana_austin: Florida @RepMattGaetz discusses the state’s surge in COVID-19 cases as the state sees new record-highs in recent hospital…
88,"Medical innovations at the federal level are helping to reduce the COVID-19 death rate, whether it's with hydroxychloroquine, Remdesivir, or new opportunities with Moderna, Inc working with the Trump administration and the NIH to develop a vaccine. https://t.co/veawFZhaoD"
89,"TONIGHT: I'll be on Fox Report with @JonScottFNC to discuss the Florida COVID-19 response, how President @realDonaldTrump is fighting COVID on the federal level, and more. TUNE IN to @FoxNews at 6:20pm ET/5:20pm CT"
90,"COVID-19 isn't a dynamic we'll be dealing with forever.

We'll find a solution. https://t.co/e8UYqlG6Ho"
91,"The fact that we have so many COVID-19 vaccine candidates is very promising. Hopefully, one of them gets us back to normal very soon. https://t.co/GsABBbl02O"
92,The economic fallout from COVID-19 isn't a problem that just money can solve. We also have to have the right policies and strategies in place to help Americans get back to work. https://t.co/suWcKKgmEL
93,"RT @abigailtracy: When I followed @mattgaetz around CPAC earlier this year for a story—and a COVID-19 test, it turned out—I got to spend ti…"
94,"Join me tomorrow on Facebook for a live virtual discussion with @richardcorcoran and @mdchambers25 on how Florida schools are adapting to the COVID-19 crisis and how the upcoming school year's operations will evolve during the pandemic. @EducationFL 

https://t.co/UZ19LAGrpn"
95,I wore a mask before it was cool. https://t.co/XZxF2x8u9H
96,"This new, woke, leftist, Marxist cancel culture movement is a mind virus.

The only vaccine is unapologetic patriotism. https://t.co/M5wD4foi3R"
97,"""We believe the monsters who murder children should be put to death.

We will not allow these animals to terrorize our communities and my administration will not rest until every member of MS-13 is brought to justice."" -@realDonaldTrump https://t.co/DoJTK1Iri3"
98,"COMING UP: I'll be on @ABCNewsLive at 7:10pm ET/6:10pm CT to discuss the Florida response to COVID-19, how President @realDonaldTrump is leading the nation during the COVID crisis, and also to discuss Roger Stone's commutation.  

https://t.co/SAT4F9xCW0"
99,"Black Lives Matter organizers who pledge allegiance to the destruction of America have a lot more in common with the Confederate generals that they hate than they would like to admit.

https://t.co/odfv65dQsJ"
100,"I am proud that President @realDonaldTrump has substantially increased enforcement of our laws and prosecutions of vandals who are desecrating statues and monuments.

America is worth defending. https://t.co/mtZrG18YM7"
101,TONIGHT: I'll be on Justice with @JudgeJeanine to talk about the radical left's campaign to destroy our history and also how we should approach re-opening schools after the COVID-19 shutdown. TUNE IN to @FoxNews at 9:15pm ET/8:15pm CT
102,"RT @GaetzTakes: No government should stand between an American and their faith, especially during a pandemic. 

https://t.co/4VwiNWed3Q htt…"
103,"RT @GaetzTakes: If the @WHO thinks the United States is just going to be dead money during the Trump administration, they're wrong. 

https…"
104,"It’s sickening that government bureaucrats are forcing drug makers to torture and kill puppies in outdated and ineffective testing when those companies would prefer more efficient and humane alternatives.

(via @DailyCaller @STEPHMHAMILL @WhiteCoatWaste)

https://t.co/gJOdimQGro"
105,"American newspapers should not be driving their readers to an entity that seeks to dismantle law enforcement.

It’s sick. It’s anti-American.

CC: @Gannett

https://t.co/sSA3sHHn0U https://t.co/kFtDtl5DCI"
106,RT @JamesOKeefeIII: “According to @Project_Veritas the very people who are engineering and tending to these algorithms and reviewing the co…
107,"Celebrating America means celebrating those who have helped made Her great, like First Lieutenant Joseph Ainsworth of Pensacola, who turned 104 this week!

Happy birthday First Lieutenant Ainsworth and happy birthday America!
https://t.co/5Pn7kOanSR"
108,"TONIGHT: I'll be on @NextRevFNC with @SteveHiltonx to talk about big tech censorship, the latest news on COVID-19, Bolton's attacks on President @realDonaldTrump, and more. TUNE IN to @FoxNews at 9:00pm ET/8:00pm CT https://t.co/HhhWYnQfqA"
109,"RT @kayleighmcenany: Sick and tired of social media censoring conservatives. I’ve had ENOUGH!

Just joined @parler_app. Inspired by @RepMat…"
110,"By contrast, the Democrats’ bill goes so far as to limit the protection we provide the brave patriots who defend America’s borders.

It is my hope that more productive discussions are ahead. (3/3)"
111,"We must find and hone leaders who will embrace AMERICA FIRST values.

We will fight against the establishment in 2020, in 2024, and beyond. https://t.co/RPV3seOc4a"
112,"RT @GaetzTakes: Listen to highlights from today’s Justice in Policing Act markup, hot takes on COVID toilet plumes (you read that right), a…"
113,The media's naked partisanship and spin on public health information inhibits us from coming together as a nation during this pandemic and addressing the crises before us. https://t.co/fXPzaShK7B
114,TONIGHT: I'll be on @seanhannity to discuss the Democrats' double standard during the COVID crisis and how it differs from the Republican response. TUNE IN to @FoxNews at 9:40pm ET/8:40pm CT
115,".@GovRonDeSantis is going on offense against COVID-19. 

He's not just setting up testing sites and waiting for people to come. His administration is going into under-served communities to address this virus.

The more you play offense, the higher your positive count will be. https://t.co/lEj9yfDfUf"
116,"COMING UP: I'll be on Making Money with @cvpayne to discuss what needs to happen next in the congress with legislation on COVID and also the effort to re-open Florida. 

TUNE IN to @FoxBusiness at 2:40pm ET/1:40pm CT"
117,"The shrill voices on the left who have been calling for violence against our police have blood on their hands. 

When people demonize law enforcement, it makes the job of police more dangerous and it makes our communities less safe. https://t.co/MUoWzQ7xlY"
118,"RT @GaetzTakes: China is spreading conspiracy theories about the coronavirus. 

I discuss @nataliegwinters article in @TheNatPulse in today…"
119,The overwhelming number of people who wear the National Guard or police uniform do it because they love America and Americans. https://t.co/J89RZqcJDh
120,"RT @GaetzTakes: I stand with those who are willing to take on the extra challenge of serving in our law enforcement. 

We cannot have overg…"
121,"Today, we honor the memory and legacy of the servicemembers who stormed the beaches of Normandy 76 years ago. 

We will never forget their bravery and their sacrifice. #DDay76 https://t.co/9rxsvNSagm"
122,"Who would be the worst person in the world you can think of to provide testimony at a community policing hearing?

Listen to find out who the Democrats invited, PLUS: incredible job numbers, America begins reopening, and Twitter's bias is exposed...AGAIN!

https://t.co/zNvaH1pJPL"
123,"RT @nataliegwinters: Pentagon ‘Advisor’ Who Resigned Over Trump Lafayette Park Walk Donated Nearly $10,000 to Democrats Including Biden and…"
124,"The deep state assault on @realDonaldTrump's candidacy was aided by a Deputy Attorney General who couldn't even be bothered to read a FISA application.

The American people still won. And the swamp is being exposed more and more every day. https://t.co/mAyGy2IMX5"
