,Tweet
90,"I’m on a conference call with @realDonaldTrump @stevenmnuchin1  @MarkMeadows this morning.  We are close to reaching a bipartisan agreement to replenish the Paycheck Protection Program, plus significant increases for testing and hospitals.  Need it now!"
91,This funding will play a critical role to ensure our MT law enforcement officers have the resources they need to protect our communities due to COVID-19.https://t.co/5pdZ11SB7h
92,"Glad to announce 5,000 nasal swab kits to test for COVID-19 were delivered to Helena today.  These swab kits are an important piece of testing that give healthcare providers the tools to help keep Montanans safe and healthy.
https://t.co/ByWUku6miy"
93,"Honored to be selected by @realDonaldTrump to serve on the historic task force to safely reopen America.  We can prioritize our public health &amp; our workers, families and small businesses.  Let’s get this done for America!"
94,"Glad to see @USDA &amp; @DHSgov take steps to address H2A issues which are harming MT Ag. This step will help protect agricultural-related employment, our nation’s food supply chain, and lessen impacts from the COVID-19 public health emergency."
95,.@realDonaldTrump is right to hold the @WHO accountable for their response to the COVID-19 outbreak and its work with China.
96,"Our Montana National Guard deserves hazard pay for the work they’re doing on the front lines protecting our communities from COVID-19 – that’s why I’m urging the @WhiteHouse to get it done!

https://t.co/jxRsTdvurf"
97,"Grateful for these men and women today who keep us safe.  Just a small way to say thank you and show our appreciation.
https://t.co/5qphTQw9ax"
98,Our Montana National Guard have been putting their lives at risk to protect Montanans during this pandemic.  That's why I'm urging the Trump Administration to allow them to qualify for hazard pay for the work they're doing during this pandemic. https://t.co/L6MQwxrkmp
99,RT @SteveDaines: The Montana National Guard is on the front lines of this pandemic.  Cindy and I were happy to show a little piece of our a…
100,The Montana National Guard is on the front lines of this pandemic.  Cindy and I were happy to show a little piece of our appreciation today by bringing them lunch at the @BozemanAirport. #MontanaProud https://t.co/QxYOmWqDGe
101,Relying on China for medicine or essential medical equipment is detrimental to our national security and endangers our public health.  We MUST reduce our dependence on China. https://t.co/m40tc6stpT
102,"Cindy and I wish you all a Happy Easter!
The angel said to the women, “Do not be afraid, for I know that you are looking for Jesus, who was crucified. He is not here; he has risen, just as he said. Come and see the place where he lay.”
Matthew 28:5-6"
103,"Great news, the 68,000 N95 masks have officially arrived in Montana!  This will go a long way for our healthcare providers on the front lines.  Glad to have gotten this done for MT."
104,"“For God so loved the world, that he gave his only Son, that whoever believes in him should not perish but have eternal life. For God did not send his Son into the world to condemn the world, but in order that the world might be saved through him.” –John 3:16-17 #GoodFriday"
105,Glad to help my friend @TroyDowningMT with the work he’s doing to make &amp; deliver hand sanitizer to folks all over our state - including our healthcare professionals &amp; first responders on the front lines of fighting this pandemic.  #MontanaProud https://t.co/uKGYDCtQFF
106,"NEWS: I’ve been working hard all week with the @WhiteHouse @VP and @realDonaldTrump administration to ensure Montana has N95 masks.  

I can now confirm that TOMORROW, 68,000 N95 masks will arrive in Montana."
107,Just wrapped up another great townhall taking questions on COVID-19 from folks all over the state.  Stay tuned for teletownhall times next week!
108,ICYMI: I sent a letter to the Secretary of State calling for a full investigation into China's mishandling of the COVID-19 pandemic.  We must hold China accountable. https://t.co/yZ4Puj8KWL
109,"Great MT story of a small business owner being able to keep their doors open, employees paid, and doing their part to take care of those on the front line of this pandemic. https://t.co/mY10NkUfUw"
110,"Held another teletownhall this afternoon taking questions from folks all over MT on COVID-19. Thanks to @SenBillCassidy for joining today to help share some of your medical expertise! 

My next teletownhall on COVID-19 is this Thursday at 1 PM. https://t.co/JS9XLcOiYY"
111,"Fox News: Sen. Daines pushes State Dept. for global probe of China over coronavirus, suggests 'appropriate punitive actions'.

https://t.co/NZQVtgMoJZ"
112,China could have saved lives but they hid the virus from the world – they must be held accountable! https://t.co/MW4iJVEFtb
113,"This is commonsense.  Montanans don't need any more financial stress during these tough times, and I'm glad to see they'll be getting their money back from cancelled flights due to COVID-19. https://t.co/VN3KtKhyP4"
114,Grateful for the Montana bankers who rose to the challenge and issued hundreds of Paycheck Protection loans for our workers and small businesses despite last-minute guidance and technical challenges along the way. #MontanaProud #ThankYourBanker
115,Getting ready to go live with @WakeUpMontana ! And brought Ruby- who is dying to be on TV! https://t.co/ykdgX4x6Mk
116,I'm confident and hopeful that it is American innovation that will lead to drugs to treat and prevent COVID-19. https://t.co/f1pDLYCKuH
117,"Grocery stores all over the state are offering special hours of business for our seniors and those who are high risk for #coronavirus!  Visit https://t.co/2mh91zqGli for the details of stores near you, and don’t forget to thank your grocery store workers! https://t.co/FtDon0rEJt"
118,"NEWS: Following my request, the @USTreasury announced today that Social Security beneficiaries will be able to receive their direct check WITHOUT having to file taxes.  

Seniors, those with disabilities or low incomes don’t need any more hurdles during this pandemic."
119,"Just wrapped up a teletownhall taking questions from Montanans all over the state regarding COVID-19.  Thanks to all who joined, we’ll continue having these townhalls in the coming days &amp; weeks to answer questions from folks. https://t.co/bcC9BT5lPu"
120,RT @SteveDaines: I fought to make $350 billion available for small business loans and 100% forgivable loans for those who keep their employ…
121,I fought to make $350 billion available for small business loans and 100% forgivable loans for those who keep their employees.  We must protect MT small businesses and workers during the COVID-19  pandemic! https://t.co/f4WaJWmt3r
122,"Thrilled to help get Pastor Mark and these Montana Tech students home.  My staff and I will continue working around the clock to get Montanans home who may be stuck abroad. 
https://t.co/E1lgsD6vLl"
123,"Today on #VietnamWarVeteransDay we honor and thank the brave men and women who served our nation in Vietnam. 

On behalf of all Montanans and Americans, thank you.🇺🇸"
124,"I’m working hard to ensure that Montanans stuck abroad during this pandemic make it home safely. 

https://t.co/6lVMYQdBKY"
125,"We must accelerate drug development and manufacturing to not only treat &amp; prevent COVID-19, but to stop the next pandemic.  There’s amazing American innovation and science out there, and I’m pushing to get those drugs to market ASAP. https://t.co/3Kwl7mokYA"
126,".@realDonaldTrump just signed the Coronavirus economic recovery package into law - a bill that will provide relief for struggling Montanans all over our state.

For all those hurting: help is on the way."
127,"Glad to see the Senate come together and pass this critical economic relief package that will provide much needed help for MT workers, small businesses, healthcare providers, hospitals, tribes and more. 

Together, we will get through this. https://t.co/dcYqB3yvHV"
128,"I’m going to bed tonight thinking about the Montanans who’ve lost their jobs in the past week - and that number will only increase in the morning.

The Senate needs to pass relief for our workers and small businesses. NOW. https://t.co/mbMzm3oUjA"
129,Montanans back home are suffering because of Coronavirus and they need relief now. We MUST pass the Senate bill. Hear some of their stories below ⬇️ https://t.co/GTNmmwNPqt
130,"Thank you for the support, @VP!  Together, once the Senate acts, we’ll be able to accelerate drug development to treat and prevent COVID-19. https://t.co/Ed44K6BnM1"
131,Now is the time to stand together in support of our farmers and ranchers who are suffering.  We must pass relief now! https://t.co/gnxmF9WLXw
132,"We can’t afford to play political games.  The health and livelihoods of Montanans are at risk.  We need to provide relief now. 
https://t.co/nt1oiuU9dL"
133,"RT @SteveDaines: Millions of Americans, along w/ five of our colleagues, are quarantined because of COVID-19 right now. We are in a public…"
134,"This bill provides relief for workers, families, small businesses, and healthcare professionals. And this bill was originally written by Rs AND Ds. We must come together and vote this bill out of the Senate NOW."
135,".@SenSchumer &amp; @SpeakerPelosi - It is wrong and reckless to risk our entire economy and public health by demanding that the bill includes an ideological wish list. This obstruction is having a devastating impact on American workers, families and small businesses."
136,"Millions of Americans, along w/ five of our colleagues, are quarantined because of COVID-19 right now. We are in a public health and economic crisis. We don’t have time for partisan politics. We NEED to come together and get this done for the good of our country."
137,"ICYMI - last week, I held a call w/ Ag leaders from all over MT to hear directly from them on the impact of COVID-19.  Among other things, we discussed my bill to reduce losses for ranchers during this time. https://t.co/gp1C2RBlQz"
138,RT @SteveDaines: Montana workers forced out of their job because of the #Coronavirus need help and relief NOW.
139,Montana workers forced out of their job because of the #Coronavirus need help and relief NOW.
140,"I’ve been talking w/ MT workers, small business owners, hospital leaders, ag groups, tribal leaders, restaurant &amp; lodging groups &amp; more, hearing directly from them on how they’re being impacted by COVID-19.  

I’m working hard to get folks much needed relief during this virus."
141,"ICYMI: This week I urged the DOJ to investigate market manipulation in cattle markets.  Our ranchers need relief, especially during this virus. https://t.co/vxcdRSwXQD"
142,"During these times, it’s important we send prayers to our doctors, nurses, and all healthcare professionals. 

The work you’re doing is saving lives - thank you for everything."
143,"Our ranchers have been challenged for months, and the virus will only make that worse.  That's why I'm calling on the DOJ to investigate market manipulation in the cattle markets and beef industry.
https://t.co/ZWLZhGqRhf"
144,"Spoke today with Ag leaders from all over our state on what they’re seeing from coronavirus.  I have their back, and together, we’ll get through this. https://t.co/ueYWJwqr1E"
145,"Great step in overcoming this virus.  More work to be done, but together, we’ll get there. https://t.co/HOlB7Eh5Rw"
146,"We're all in this together.  For any &amp; all questions you may have about Coronavirus, click below or call one of our offices to speak directly with a member of my staff. 
https://t.co/XE3p10ju68"
147,"RT @SteveDaines: Today I voted for paid sick &amp; family leave, waiving all testing costs and providing emergency nutritional assistance for s…"
148,"Together, we will overcome this. #coronavirus"
149,"Today I voted for paid sick &amp; family leave, waiving all testing costs and providing emergency nutritional assistance for seniors, women, children and low income families. #Coronavirus"
150,"I’m fighting to help our working families, small businesses, first responders and healthcare providers during the Coronavirus outbreak. #MTNews https://t.co/OIwrHhk4PY"
151,"Speaking to @MontanaChamber today w/ a Coronavirus update on what I’m doing to help protect Montana small businesses, workers, and working families. https://t.co/Xy9eviFrpA"
152,Cindy &amp; I are praying for those who are infected &amp; for their families. We urge all Montanans to take the necessary preventative measures in anticipation of additional cases. I’ll continue to be in contact w/ state and local officials as we work together to combat this virus.
153,"We must come together and work on bold, decisive actions to address the public health &amp; economic situation we’re in because of #Coronavirus. 

I will continue working on an aggressive plan to protect public health, working families &amp; small businesses."
154,Glad to help ensure employers can cover #Coronavirus tests and treatment for patients! https://t.co/Zay01F5sPb
155,I’m happy to see the @realDonaldTrump administration act on my proposal to take swift action to remove barriers and help lower the costs for #Coronavirus testing and treatment for Montanans and Americans across the country.
156,"RT @SteveDaines: In response to the #Coronavirus outbreak, I’m pushing for a plan to help protect Montana &amp; American families and stabilize…"
157,"Step 3: Access to Affordable Testing 

We need to ensure folks aren’t faced with sky-high out of pocket costs for Coronavirus tests. That’s why I'm urging @stevenmnuchin1 to make the testing a preventive care benefit to help with costs. It is critical we make testing affordable."
158,"Step 2: Paid Leave 

I’m calling for 14 days paid leave. Working families shouldn’t have to choose between their health and their pocketbooks."
159,"In response to the #Coronavirus outbreak, I’m pushing for a plan to help protect Montana &amp; American families and stabilize our economy."
160,"As founder &amp; chair of the Senate Pro-Life Caucus, I was proud to vote for two commonsense bills today to protect babies who survive botched abortions &amp; ban late term abortions on pain capable babies."
161,In Belgrade this morning hearing from folks on the importance of Medicare Advantage - one way to ensure Montanans have access to quality healthcare. https://t.co/QvjdqmiFzq
162,"Happy 211th birthday, to Abraham Lincoln! He preserved the union in its deepest moral &amp; political unrest, &amp; paved the way for freedom and prosperity for all.  Today we honor his legacy, and remember a man who raised the sights of a nation toward a more perfect union. https://t.co/fz4JDj4MTn"
163,".@realDonaldTrump's winning this week: 
-Acquitted from the Dems' partisan impeachment
-Historic State of the Union
-Incredible jobs report
-WON Iowa (and who won for Dems?)"
164,All of MT’s veterans should have access to high quality healthcare - including those in our rural areas. https://t.co/F64F62U2Lh
165,@realDonaldTrump Proud to have a President who stands strongly for our 2nd Amendment rights! #2A #SOTU
166,"It should be up to the American people to decide who their next president is, not the Senate. It’s time to acquit  @realDonaldTrump and move forward."
167,An honor to be w/ the Little Shell tonight celebrating long overdue federal recognition.  Congratulations Chariman Gray and the whole Tribe - no more kicking the can down the road! https://t.co/RM2XHmfUmE
