,Tweet
80,Dropped by @JaemorFarms today to pick up some fresh strawberries. Don’t forget to thank our farmers and growers — who are working tirelessly to put food on our tables in the midst of #COVID19 — by shopping @GeorgiaGrown products! https://t.co/c7Mabi9AcR
81,"China's coverup of #COVIDー19 and their continued lies about its origin have shown us all firsthand that we cannot trust the word of the Chinese government.
 
That's why I'm calling on @USDA to reconsider allowing the U.S. to import citrus from China. https://t.co/VujHfmw6aE"
82,"Glad to join my colleagues in advocating for increased flexibility for rural hospitals in the next relief package.

The challenges facing rural hospitals have been magnified in the midst of this pandemic, and it’s critical they remain on solid footing post #COVID19. Full letter→ https://t.co/2faJWS8qam"
83,"Where was Adam Schiff — the Chairman of the House Intelligence Committee — when China was lying about this pandemic?

He was impeaching the President. https://t.co/Dq9Yo9ciDM"
84,"Reminder → Tax Day has been is postponed until July 15, 2020 due to #COVID—19.
 
Americans can file and make their tax payments at this later date without penalty. https://t.co/DKItTOix0Q"
85,"Big news from @AP → Chinese officials failed to alert the public of the likely pandemic for nearly a week.
 
Think about how many lives could have been saved if they had warned the public six days sooner.

@realDonaldTrump is right to hold China accountable. https://t.co/TNn7cniyDq"
86,".@SpeakerPelosi would rather put small businesses at risk than pass additional funding for the #PaycheckProtectionProgram.
 
Americans are worried about their health and livelihoods while she’s worried about her political agenda. https://t.co/8wmmpHgb9X"
87,I’m glad to see @realDonaldTrump take this step. The @WHO has fiercely defended the Chinese Communist Party while they created a worldwide pandemic. American taxpayers shouldn’t have to give them another dime. https://t.co/wr5Q3v4ZIl
88,"The @FCC is now accepting applications for the #COVIDー19 Telehealth Program.

Health care providers can use these funds to purchase the connectivity and devices they need to care for patients remotely.

Apply here today → https://t.co/w8OqLHeJGy"
89,"It shouldn’t take a pandemic to recognize the real bad actor on the world stage — China.
 
By bringing our supply chain back to the US, we can control American access to pharmaceuticals, health care equipment, and military supplies. https://t.co/91zRqH39SC"
90,"🚨UPDATE → @USTreasury and @IRSnews launched a new Economic Impact Payment registration tool.
 
Americans who don’t normally file a tax return can provide their bank information here to receive the payment as a direct deposit ↓ https://t.co/kqUhMiYbzu"
91,Tragic news. Lisa and I are praying for those who lost loved ones overnight and for the families recovering from the storm. https://t.co/86PzMOUiA8
92,"Due to the #coronavirus outbreak, thousands of Georgians are being forced to work from home, increasing the strain on broadband networks.
 
Read the letter I sent to @Windstream with @AustinScottGA08 and @SanfordBishop calling for increased internet access in rural areas. https://t.co/Juzh8OxHY8"
93,"It is finished! As we look to the cross on this #GoodFriday, we remember Christ’s sacrifice for us.

""For God so loved the world that he gave his one and only Son, that whoever believes in him shall not perish but have eternal life."" -John 3:16"
