,Tweet
131,"Big thanks to @SteveScalise and his team for the King Cake delivery! No sign of the baby yet, but the long-held tradition says whoever finds it will have good luck &amp; prosperity. 🤞 Happy #MardiGras, everyone! https://t.co/2lCwtxJjGy"
132,"This weekend marks one year since 5 lives were taken by a shooter in Aurora, #IL. We know we have a gun violence epidemic, &amp; we need to take action in our communities. Proud to introduce legislation w/ @Call_Me_Dutch to help end the cycle of violence. https://t.co/RTcxGGHNLC"
133,"For democracy to work in #elsalvador institutions must be respected.  As the whole world watches, I am optimistic and hopeful that differences can be resolved peacefully between @nayibbukele and El Salvador’s Congress"
134,"I've been inspired by Ronald Reagan my whole life, and I think of these words often. In honor of his birthday today, let's celebrate the life and legacy of The Gipper, our 40th President, by remembering his message about our freedom. https://t.co/tspTCfWDDk"
135,From the guy who shuts down the internet to his own country to hide the murder of his people.  How many people did you kill so far @khamenei_ir ?  Clown https://t.co/RY0W8V4Vnx
136,The Iranian people are united--they're united against the corrupt Iranian regime that violates their human rights &amp; funds terrorism around the world. I'm proud to cosponsor this resolution in support of the #IranProtests &amp; to stand with all who seek freedom. https://t.co/VgbzM8We9F
137,"@ryano3232_ryan @realDonaldTrump It’s been pretty shocking.  Not all of them of course, but whoever is driving the train has had one too many."
138,This is.... sick.  Once again Iran is the victim https://t.co/YI8sl6IHSK
139,"Back in the day we used to focus on our enemies who escalated till we finally responded.  But now @SpeakerPelosi sympathizes with Iranian talking points about “needless provocations.”  I’d say 50,000 dead Syrian children and 600 dead Americans is provocative. https://t.co/HMQqlPH4th"
140,"Speaking with @KateBolduan NOW on the passage of the Caesar Bill and what this means for the Syrian people, and what it means to all who have worked to hold Assad and his cronies accountable for their heinous war crimes in Syria. https://t.co/vGWUpSE91F"
141,"RT @DeptofDefense: On this day of infamy, we honor and remember those heroes who lost their lives during the #PearlHarbor attack in 1941. #…"
142,"Happy Thanksgiving! Wishing everyone a happy, healthy celebration surrounded by loved ones. May God bless you all. #IL16 https://t.co/REolXuf3na"
143,"Raed Fares was a leader for Syria, peacefully fighting for freedom &amp; democracy in the face of Assad's brutality. Though he was killed one year ago, Raed's life &amp; the legacy he left behind continue to inspire all who believe in freedom &amp; human dignity. https://t.co/j4xExybo7t https://t.co/BQOILRRf6F"
144,"Take a few minutes today to read Lincoln’s #GettysburgAddress &amp; remember all that America has been through. Despite our differences, #WeThePeople must stand united in our resolve to keep our democracy alive &amp; honor all who gave their lives to defend our values. https://t.co/EDxb38pFn6"
145,"When America retreats, something will fill the vacuum.  Sometimes it’s chaos, terror, China, or in too many cases like this, Russia. https://t.co/HdolIvL0kY"
146,".@matthewjdowd RT’ing people who support his misogynistic tweet is proving his non-apology tweets to @RepStefanik are self-serving. After deleting the below tweet, he said, “I didn’t mean to suggest you were elected only because you were a woman or a millennial.”👇🤔 https://t.co/cJWlB7IxYe"
147,"To all my brothers &amp; sisters who’ve worn the uniform, thank you for your service &amp; sacrifice. As we honor #VeteransDay today, we know that community is key in supporting our veterans as they return to civilian life. More from my @RiponSociety oped here: https://t.co/pufNBWEWKK"
148,RT @Liz_Cheney: .⁦@SecPompeo⁩ must ensure any ⁦@RTErdogan⁩ thugs who attacked American protestors during Erdogan’s last visit are denied en…
