,Tweet
40,"Wearing a cloth mask when in public will limit transmission of COVID-19. My mask protects you, your mask protects me. Pleased that @GovernorTomWolf has updated guidelines to encourage Pennsylvanians to wear a cloth mask if they must venture out. #Masks4All https://t.co/4iWJn5FMMe"
41,"Good talking w/ @SalenaZito about the bipartisan push @SenatorBennet and I are making in support of #Masks4All. This is about wearing a homemade mask (not a N95 or surgical mask) when you must leave the house. My mask protects you, your mask protects me. https://t.co/Bu03JWkNI3"
42,My mask can protect you. Your mask can protect me. I’m encouraged by this reporting and am hopeful the @CDCgov will announce new guidelines soon. https://t.co/Ma6BYjhARQ
43,"#Masks4All is simple: when in public, wear a cotton t-shirt/bandanna over your mouth/nose to protect those around you from possible infection. Save N95 masks for HC providers. Glad to partner w/@SenatorBennet on this initiative and see @Suntimes support: https://t.co/l1kryDHXu7"
44,"RT @jeremyphoward: Thanks to you all, the world is now hearing the #masks4all call!

Thanks especially to @washingtonpost, who just publish…"
45,Great speaking with @LarryOConnor about my support for the #Masks4All movement and why I think folks using homemade masks while in public could help slow the spread of COVID-19. Listen to our conversation to learn more. https://t.co/EimUuFSjQv
46,"Since 2017, my office has honored over 7,000 Vietnam veterans in connection with #VietnamVeteransDay. With these ceremonies on hold for now, I hope everyone will join me in thanking Vietnam veterans for their service and saying a prayer for those who made the ultimate sacrifice."
47,"Research shows that fluids spread when coughing/sneezing are a big transmitter of COVID-19. Each of us needs to do what we can to stop the spread. One easy thing we all can do, today, is wear homemade masks in public. My mask could help you, your mask could help me. #Masks4All https://t.co/6JGNNMtdJD"
48,Tom was a true man for others who delivered hundreds of babies for free in his hometown in Oklahoma during his time in Congress. My prayers are with Tom’s wife and daughters as they mourn.
49,"He was a tireless advocate against government waste, fraud, and abuse who helped to end the harmful practice of earmark spending in Congress."
50,"RT @DHSgov: Due to circumstances resulting from the #coronavirus pandemic and the national emergency declaration, DHS, as directed by Presi…"
51,"For the men and women across America who woke up today without a job to go to, when this pandemic finally passes, it would be a good idea that the companies that employ them actually still exist. We've crafted a bipartisan solution to ensure that they do. https://t.co/RNpoLd8frL"
52,"This bill is a bipartisan product. It was assembled after days of negotiations between Republican and Democratic senators. We need to act now. This bill will help combat the COVID-19 health crisis, protect paychecks, and help employers preserve jobs for when this crisis is over. https://t.co/yfxjaxxFc5"
53,"RT @MeetThePress: WATCH: Republican @SenToomey describes the three categories of the coronavirus relief bill, awaiting procedural vote this…"
54,The global COVID-19 pandemic calls for unprecedented action. I'm working with a bipartisan group of colleagues to get a deal done to ensure American's livelihoods are intact when we get through this. I discussed how we're doing this on @CNBC: https://t.co/aELIh1Z3FS
55,"RT @IRSnews: Following #COVID19 outbreak, Treasury and #IRS issue guidance on delaying tax payments until July 15 2020. You still need to f…"
56,RT @CDCgov: Think you might have #COVID19? Learn steps you can take to manage your health at home and help prevent the spread to others in…
57,"There are so many people &amp; orgs to be thankful for in the midst of the #COVIDー19 pandemic. For instance, @PANationalGuard members are helping Pennsylvanians who were aboard the Grand Princess get home safely to their families. Thank for your service! https://t.co/fB1P2DcOTk"
58,"RT @PAHealthDept: #COVID19 Update: 
Today (3/17/20 at 12:00 am), there are 20 additional positive cases of COVID-19 in PA, bringing the sta…"
59,RT @CDCgov: #HCPs: Today at 2pm ET log in to COCA Facebook profile or call in. COCA Call Topic: #COVID19 Update and Information for Long-te…
60,"The problem is availability of test kits. We need more of them. I’ve been laser focused on this since the outbreak began. Continuing to push CDC, and enabling hospitals to develop their own test kits. Good news is that greater testing capacity is beginning to come online. https://t.co/m6b7MoNib5"
61,"...if you cough or sneeze, cover your nose and mouth with a tissue or the inside of your elbow, wear a facemask if you are sick or taking care of a sick person, &amp; clean &amp; disinfect frequently touched surfaces daily."
62,"I urge all Pennsylvanians to follow the advice of the experts at the Centers for Disease Control &amp; Prevention: wash your hands often, avoid close contact with people who are sick, stay home if you are sick,..."
63,"I will continue my efforts to help PA hospitals, health care providers, &amp; state &amp; local officials expand our testing capacity &amp; address other concerns. The state, Montgomery County, &amp; Philadelphia governments have taken prudent steps that I hope will limit community spread."
64,"The COVID-19 virus poses a significant threat to public health. The Senate Sergeant at Arms made the tough, but right, decision to close Senate offices to the public."
65,"COVID-19 update:

Now four presumed cases of COVID-19 in PA. Two new presumed cases in Montco reported tonight.

PA’s testing capacity is progressing, per @SecretaryLevine.

Good piece below from @TomAvril1 detailing that the reported COVID-19 fatality rate is premature. https://t.co/NJup5nRv3R"
66,"Congress is very likely to approve supplemental funding this week to provide states, local governments, and health care professionals the resources needed to respond to the virus. I intend to support this measure."
67,"Expanding our capacity to test for the coronavirus on a large scale is my priority right now. I have been in contact with the FDA, CMS, and the CDC in order to ensure that Pennsylvania’s hospitals are able to administer all the coronavirus tests that Pennsylvanians need."
68,"I partnered with @SenBobCasey to honor the life of William T. Coleman Jr, whose lifelong work promoting equality and fairness had a profound impact on our country. The Senate just passed bipartisan legislation renaming the @USDOT HQ the William T. Coleman Jr., Federal Building."
69,I’m glad Stephanie and Janiyah Davis from Philadelphia were in the chamber tonight to put a face to the problems facing Pennsylvania families who want to escape failing schools.
70,"RT @WhiteHouse: Janiyah Davis is a 4th grade student who loves art and math, but for too long she has been assigned to low-performing schoo…"
71,Janiyah Davis is a 4th grader from Philly who is one of 50K students on the PA School Choice Scholarship waitlist. It's great that Janiyah &amp; her mother will be on hand for the #SOTU tonight as President @realDonaldTrump pushes to expand #SchoolChoice. https://t.co/sgRrPmjIRT https://t.co/vzpT4BqdMw
72,"A huge thank you to all the Pennsylvanians who came to Washington, D.C. to participate in today’s annual #MarchForLife &amp; celebrate that each life is a precious gift from God. Your commitment to protecting the rights of the unborn is a testament to the righteousness of our cause. https://t.co/8x5LQHo1yB"
73,"My deepest condolences to the families and loved ones of those who died in a massive car accident in Westmoreland County early this morning. Join me in keeping them, and all who were injured in the accident, in your thoughts and prayers. https://t.co/iCLam0c96c"
74,A great way to lower health care costs is by empowering consumers to make informed choices. Kudos to @realDonaldTrump and his staff for working to make health care prices and quality far more transparent to patients. Read about this initiative here: https://t.co/tSgVzVxBBm
75,Every American should be grateful to our armed forces who carried out this strike with incredible skill and precision. The Trump administration was right to restore deterrence against Iran.
76,Wishing all Pennsylvanians a very happy and healthy 2020! #HappyNewYear https://t.co/daZjC88jTB
77,"Five people were stabbed last night while celebrating Hanukkah at a Rabbi’s home in Monsey, NY. This was a disgusting anti-Semitic act; a warped ideology that has no place in our society. My thoughts are with those who were injured and their families. https://t.co/0ONmUpMnW0"
78,"Our bill, named in honor of Otto Warmbier who was murdered by Kim's regime, is in this year's #NDAA &amp; will finally become law. Thank you to all who helped in this effort. Especially Otto's parents Fred &amp; Cindy, &amp; my colleagues @ChrisVanHollen, @senrobportman &amp; @SenSherrodBrown."
79,Kim Jong-un is a ruthless thug whose nuclear &amp; missile programs threaten us &amp; our Asian allies. The best way make him reverse course is through crippling sanctions. https://t.co/Dh3rfeqitr
80,"Congratulations to @PANationalGuard's own Sgt. Danielle Farber, who became one of the first enlisted female @NationalGuard soldiers to graduate @USArmy Ranger School. Sgt. Farber's grit, determination, &amp; commitment to service is an inspiration for us all. https://t.co/PMI63dO3Hg"
81,"Every year, the @RedCross organizes a great event where members of Congress &amp; their staffs can extend holiday wishes to those serving overseas. It's a good time to remember that there are Americans overseas who won't get to spend this cherished time with family &amp; loved ones. https://t.co/f12YCeI5aj"
82,"Today we honor the brave Americans who 78 years ago senselessly lost their lives during the attack on Pearl Harbor. December 7, 1941 will forever remain a day that shall live in infamy."
83,"3,150 Pennsylvania heroes died in Vietnam. To honor these brave Pennsylvanians, @PADMVA worked with @VVMF to find photos of all those who gave the last full measure of devotion. They recently found the final photo, view them all here: https://t.co/io8ACfU6GR"
84,"VWs &amp; Toyotas don't pose a nat. security threat. The window to levy 232 tariffs on foreign autos is closed. If @CommerceGov wants to impose punitive taxes on Americans who buy foreign cars, they must launch a new investigation. Congress should reassert authority over 232 tariffs. https://t.co/X8M9MxsZQk"
85,"By the account of anyone who watched the heinous video that circulated on social media last weekend, these two individuals viciously tortured an innocent animal and should be prosecuted to the fullest extent of the law. https://t.co/nzj7vEL9kl"
86,"Official: The PACT Act - which provides the first ever comprehensive federal prohibition against animal torture &amp; abuse - is law. For 5 yrs, @SenBlumenthal, @HumaneSociety, &amp; I have worked to get this done. Appreciate everyone who helped us along the way! https://t.co/q2HMeuoCBx"
87,"""Every single day, people who are legally prohibited from buying a weapon...are able to get their hands on a gun due to this unchecked commercial firearms market."" @ChrisMurphyCT, @Sen_JoeManchin, and I are working to fix this. Read our @USATODAY op-ed: https://t.co/wVQQj4GSFl"
88,"Each #VeteransDay, we reflect upon those who have served our country in uniform. Were it not for these brave few, we would not have the freedoms and liberties we enjoy today. To all veterans, thank you for your service. God bless America, and all those who rise to defend it. https://t.co/ub2qe9SpwN"
89,"Until tonight, Congress had never passed a comprehensive animal torture law. After years of work, the PACT Act, which I intro’d with @SenBlumenthal, is now on its way to the president's desk. It establishes strong penalties for monsters who hurt animals. https://t.co/8NTKL0tsWy"
90,"My prayers remain with the victims, their families and friends, and all those who worship at the Tree of Life Synagogue."
91,"People of all backgrounds came together to mourn the victims, recognize the heroism of our police and first responders, denounce anti-Semitism, and demand action to keep firearms away from those who should not have them."
92,Diversion of unused prescription drugs is a major factor in the heroin epidemic. 6/10 U.S. households have unused narcotics at home. Save lives by taking part in @DEAHQ’s National Prescription Drug Take Back Day this Saturday. Get collection site info at: https://t.co/BGnBNt2HCJ https://t.co/h6etu5Jszd
93,"People who intentionally harm animals are among the most depraved individuals in our society and must be punished. Now that the House has passed the PACT Act, the Senate should do the same. I’m proud to lead this bipartisan fight and believe we will get it done. https://t.co/gNfgUv1F4j"
94,The Zezzo family of Berks County was repeatedly terrorized by a cyberstalker. I've introduced bipartisan legislation so deviants who exploit the internet to stalk children can be strongly punished. The Senate should move quickly to pass this bill. https://t.co/x3ewP5sYPj
95,"China continues to undermine American drug laws by turning a blind eye to dealers who export this junk to the US. The Senate should put my and @SenDougJones bipartisan bill on the floor to punish countries, like China, that do not adhere to narcotics control standards. https://t.co/lDjLzgknBh"
96,"For these reasons and more, it is important that the United States and free societies around the world support the people of Hong Kong, who are making an unprecedented stand against Xi’s repressive tactics."
97,"Following Mao’s death, and the unimaginable social trauma unleashed by his Cultural Revolution, there was hope with the ascension of Deng whose economic and social reforms were positives."
98,"It started with Mao, whose oppressive, autocratic regime murdered tens of millions, seized and redistributed personal property, &amp; mandated economic activities that led to the Great Chinese Famine."
99,"Today we remember the brave American service members who were prisoners of war and those who remain missing in action. We must never forget these heroes, or their families, who have sacrificed so much in defense of our nation. #POWMIARecognitionDay https://t.co/JCRP77WH8V"
100,"For 72 years, the fearless men and women of the @usairforce have bravely taken to the skies to defend our nation. Wishing all those who have served in the Air Force, past &amp; present, a very happy 72nd birthday. Thank you for your service! #THISIS72 https://t.co/aUXi0Wtgz2"
101,"In 2012, a domestic abuser shot &amp; killed 3 women in Brookfield, WI, including his wife. He wounded 4 others, including a pregnant woman. The shooter, who bought the gun online w/o a background check, was prohibited from having a gun b/c of a domestic violence restraining order."
102,"In 2014, a convicted felon shot &amp; killed 4 people in Monongalia Co., WV, including his ex-girlfriend &amp; her boyfriend. The shooter, who bought the gun online w/o a background check, was prohibited from having a gun b/c of a felony kidnapping conviction."
103,"In 2015, a convicted felon shot &amp; killed 8 people in Harris Co., TX: his ex-girlfriend, her husband &amp; her 6 children. The shooter, who bought the gun online w/o a background check, was prohibited from having a gun b/c he was a convicted felon who’d spent nearly 12 yrs in prison."
104,The shooter who attempted to murder brave Philadelphia police officers yesterday is a convicted felon who had no right to possess a firearm.
105,What happened in El Paso today is a senseless and horrific tragedy. My thoughts are with the people of El Paso and I am grateful for the emergency responders who are and continue to be on the scene.
106,".@realDonaldTrump is right: China must stop allowing drug dealers to ship deadly fentanyl into our country. Let’s pass my and @SenDougJones Blocking Deadly Fentanyl Imports Act, which holds China accountable for being complicit in the fentanyl epidemic. https://t.co/wAmVMU8Rtg"
107,"RT @WPXI: It'll be an emotional day as Officer Calvin Hall is laid to rest. For those who aren't able to attend, we'll be providing team co…"
108,".@EsperDoD is a man of great integrity whose service to our nation includes two decades in the @USArmy, @NationalGuard, and @ArmyReserve. He is also a proud son of Fayette County, PA. Our armed services are in good hands under his leadership."
109,"Sickle cell anemia affects 100,000 Americans and 1 out of 365 black births. Great to see @NIH partnering with @PittTweet and @UPMC to test an experimental treatment. See more in the @PittsburghPG: https://t.co/kEQMnnAwZE"
110,There should be zero tolerance toward schools employing sexual predators who exploit children. Too many states aren’t complying with my legislation banning schools from helping known predators get jobs at other schools. It's unacceptable. https://t.co/2l0q96aOmu
111,"Many thanks to President Trump, my congressional colleagues, and community leaders with whom I worked to prevent the plant’s immediate closure. I remain dedicated to supporting the workers in Coatesville and will remain engaged on this issue."
112,"Lockheed Martin’s commitment to keep operational the Sikorsky helicopter plant in Coatesville provides short-term certainty for 465 workers, who were expected to either lose their jobs or be re-located later this year. https://t.co/1xi2YvwK9r"
113,"We have an obligation to the emergency responders who ran towards danger on 9/11. Sadly, a number of these heroes developed illnesses from their selfless acts. They served our nation in its darkest hour, now we must do the same for them. https://t.co/ie8RFP4rZl"
114,"Some of the most powerful meetings I've had were with constituents who have overcome addiction. I appreciated the opportunity to spend some time with those in recovery today as part of @ibxfdn's ""Someone You Know"" campaign. https://t.co/zmaDKnY7dz"
115,"Today, @POTUS acted to help empower Americans to make better-informed decisions about their health care. See my full statement on his executive order: https://t.co/zwVq8hDFqv"
116,"Medicaid improperly spends more than $36.2 billion each year in part because people who don’t qualify for taxpayer assistance receive it. I'm glad Admin. Verma is taking a step to curb these errors, but more work is needed to improve Medicaid’s integrity. https://t.co/G4IvGqPP8Q"
117,"Did you know that June is #NationalCandyMonth? As the keeper of the Senate candy desk, &amp; a senator from America's leading confectionery producing state, this is a pretty big deal to me. Tip of the hat to all PA confectioners who help satisfy the sweet tooths of all 100 Senators!"
118,"Pennsylvania is home to some of the finest children's hospitals in the country, two of which @usnews has ranked in the top 10! A big congratulations to @ChildrensPhila and @ChildrensPgh on being named two of our nation's leaders in children's health. https://t.co/3eoZ1Z1tha"
119,"One of the great honors senators have is nominating the next generation of leaders to attend our nation's service academies. Today, I met with several PA students who have accepted class of 2023 offers of admission. These kids are patriots &amp; a tribute to our commonwealth. https://t.co/wA4k6m3dbp"
120,"Every parent knows milk does a body good. Just introduced the MILK Act with @SenRonJohnson, which once again allows schools to serve whole and 2% milk. https://t.co/lH7273W8Xu https://t.co/ieLJUQFRjF"
121,Marty Feldstein was a brilliant economist whose influential work guided pro-growth and fiscally responsible policies for our country. RIP.
122,"I have a bill with @MarkWarner to reassert Congress’s constitutional responsibility on “national security” tariffs. Our bill now has 18 bipartisan cosponsors, including @RoyBlunt, @SenFeinstein &amp; @SenCoryGardner who just signed on. https://t.co/ryHC5su816"
123,"We honor the Chinese citizens who 30 years ago stood in protest at Tiananmen Square to demand freedom from repression. To this day, the Chinese Communist Party still denies what happened next, the slaughter of countless innocent citizens. #Tiananmen30"
124,"This #MemorialDay, we should each take time to remember the brave men &amp; women who've given their lives in defense of our nation. God bless the veterans who gave what Abraham Lincoln called the ""last full measure of devotion,"" the troops that protect us today, &amp; their families. https://t.co/qlILkIle00"
125,Last week was National Police Week — a time to send a message that we support law enforcement officers who are keeping our communities safe. Read my op-ed in the @CourierTimes reflecting on their service and sacrifice. https://t.co/ZZpELHz7T9
126,"Today, we celebrate #ArmedForcesDay. Let us each give thanks to the brave men and women who serve in defense of our great nation. Thank you all for your service and sacrifice."
127,"Each day, law enforcement officers across the state and nation selflessly put themselves in harm’s way. This week, we give thanks to all of those who bravely protect and serve our communities. #PoliceWeek2019 https://t.co/1VMJFQBEKl"
128,Kim Jong-un is a brutal dictator who is responsible for the death of Otto Warmbier. @ChrisVanHollen &amp; I introduced bipartisan legislation in Otto's memory that ratchets up pressure on the North Korean regime. Learn more about our bill &amp; why it's important: https://t.co/wTCWVQl1ih
129,Local officials and victim advocates joined me today in the Lehigh Valley to call for passage of my bipartisan Combat Online Predators Act. This bill would increase penalties for stalkers who exploit the internet to terrorize children. Learn more here: https://t.co/HJpJyEluA3 https://t.co/UT9hKyocwi
130,"It’s almost like if you implement pro-growth policies, like tax and regulatory reform, the economy grows at greater rates. Who could have imagined?! https://t.co/8eGS3E9mle"
131,"Learn more about my bipartisan efforts to curb the opioid epidemic, like the Blocking Deadly Fentanyl Imports Act I introduced with @SenDougJones here: https://t.co/c34b1SEZ3C"
132,"From keeping deadly fentanyl out of the U.S., to passing the Comprehensive Abuse and Recovery Act, Congress has shown that the opioid epidemic isn't a partisan issue. @POTUS has been a strong partner in this fight. I appreciated his remarks today about ending this epidemic."
133,"This #Easter, my family and I join Christians around the world in celebrating the Resurrection of Jesus Christ. Wishing all of those across our commonwealth who celebrate a very blessed #Easter! https://t.co/FVxAqzqkQS"
134,"Felons don't have a right to own a gun, and felons who lie on background checks are committing a new felony. It's imperative that we go after those who #LieAndTry to illegally purchase guns. See more about my bipartisan legislation here: https://t.co/aeTd54aXVZ"
135,Felons who lie about their criminal history in order to buy a gun have just committed a new felony. These crimes largely go unprosecuted. Read about my work to enforce existing laws against those who #LieAndTry on background checks in @TribLIVE: https://t.co/ps5A86Iwcx
136,I'm working w/@SenBobCasey &amp; @RepBrianFitz to protect children from stalking by online predators. Our bipartisan Combat Online Predators Act will strengthen penalties on those who prey upon children. I am hopeful Congress will soon pass our legislation. https://t.co/epPuMHjnTB
137,Pressure from @POTUS and the attention shown by Congress to this epidemic were critical in getting Beijing to act. I am pleased China is taking additional steps to control this deadly substance by subjecting all fentanyl-like chemicals to its drug laws. https://t.co/zGLD0cknCc
138,#VietnamVeteransDay is a time for us to give thanks to the brave American veterans who served in Vietnam. These individuals and their families made tremendous sacrifices to keep us safe. It was my honor to recognize some of these brave Americans in Philadelphia this morning. https://t.co/oHzQJ2Mzjb
139,"When a convicted felon lies about their criminal history to buy a gun, they’re committing a new felony. This happens regularly. I'm working with @ChrisCoons to help states go after felons who #LieAndTry to buy a gun they don't have a right to own. https://t.co/CTgNiCO96Q"
140,Thank you to all the @GroveCtyCollege students who made time to meet with me yesterday afternoon. I always enjoy hearing from Pennsylvania’s next generation of leaders. They were well-informed and asked great questions. Read more here: https://t.co/A5DzKoWWqk
141,"Small businesses are the overwhelming source of net new jobs. It was great to be in Erie hearing directly from the people who are making our economy work, and discussing with them ways to fill the 7 million available jobs in our country. https://t.co/bPcL29VBk0"
142,"Another congratulations is in order for Samuel Weissman from Montgomery County, who took home second place in this year’s competition! Way to go Samuel, you’ve made our commonwealth exceptionally proud. https://t.co/TNnwg2wNFg https://t.co/EJ7ehN0Lek"
143,"A bipartisan majority voted tonight to ensure care is given to infants who survive botched abortions. Sadly, a minority of senators justified blocking the bill by saying it limits access to abortions, which isn’t true. It's about babies, who are born alive, &amp; deserve protection."
144,"Currently there aren’t federal protections for infants who survive botched abortions. My &amp; @SenSasse's bill ensures living, breathing babies who survive botched abortions get the same medical care as any other child. Read our op-ed in @GoErie about this: https://t.co/ng0BrvWoT3"
145,Inspiring visit with @CityMission1941 in Washington County yesterday. The City Mission is helping to save lives from heroin addiction and give those who’ve fallen on hard times a second chance. https://t.co/FcG0BpNmeo
146,"#ValentinesDay is the sweetest holiday there is. What's not sweet is the U.S. sugar program, which forces Americans to pay 2X more for sugar than the rest of the world. It's bad for consumers &amp; the 40,000 Pennsylvanians who work in sugar-using industries. We need reforms now. https://t.co/pOOXkJyTIl"
147,"“In my state of PA, since NAFTA was signed, we have quintupled our exports to Mexico.” Good talking trade, border security, gun safety, &amp; foreign policy w/ @camanpour today. Check out the whole interview here or catch it on your @PBS affiliate tonight. https://t.co/R7ias4ylzd"
148,"The Nazis killed six millions Jews and took the lives of millions more across Europe during the Holocaust. #WeRemember this atrocity both to honor the memories of those who were murdered, and to ensure that such barbarity never happens again. https://t.co/pM9VC04O8n"
149,"I hope Democrats, who promised to negotiate in good faith if the government were open, will now compromise with the president so the country can put this frustrating episode behind us."
150,"Speaker Pelosi has, thus far, refused to negotiate and my Democratic colleagues, just today, went so far as to block efforts to pay Coast Guard members and other federal employees who have been working without pay."
151,"The president’s offer, which is based on the bipartisan BRIDGE Act introduced by Senators Lindsey Graham and Dick Durbin – who serves as the number two Democrat in the Senate – would provide legal status to DACA recipients for three years."
