,Tweet
14,RT @seanhannity: WATCH: Rep. Gohmert’s COVID-19 and Medical Freedom Web Series on https://t.co/9hkyEX1UVi https://t.co/r4giwR2IAK
15,COVID has exposed the medical industrial complex’s grip on society and reiterated the importance of #medicalfreedom in our country. Will be speaking with @randpaul on @seanhannity’s radio show at 4p.m. CT/5p.m. ET about our medical freedom doctor panel. https://t.co/kRTmLAJXPP
16,"My web series, Covid-19 and Medical Freedom: A Congressional Inquiry launched tonight on @seanhannity's website. @RandPaul joins me in speaking w/ Yale epidemiologist Harvey Risch, family physician Dr. George Fareed &amp; infectious disease Dr. Stephen Smith. https://t.co/38ncxj1FDu"
17,"Today we honor the patriots who placed their lives on the line to protect this country and ensure security for our future. They paid a dramatic, staggering price for defending our livelihood and are among the most heroic of Americans. #POWMIARecognitionDay https://t.co/gouu9KvIol"
18,"Watch @OANN tonight at 7PM CT! Talking to @STEPHMHAMILL on her new show, ""In Focus."" 

We'll discuss @realDonaldTrump's Middle East peace agreements &amp; the possibility of a coronavirus stimulus deal in the House."
19,Trevor Reed is a former US Marine &amp; Texas native who was wrongfully detained in Russia and sentenced to 9 years in prison – all on baseless accusations &amp; trumped up charges. The Putin regime must immediately #FreeTrevorReed. Learn more: https://t.co/DnsL21Zv3C
20,"Calling in to ""The @toddstarnes Show"" around 12:30PM CENTRAL TODAY! We'll discuss the possibility of a deal being reached between House Democrats and Republicans on COVID relief and more.  Listen in online, here: https://t.co/8m7KO6tCsc"
21,"RT @SebGorka: The Obama Conspiracy. 

@replouiegohmert on #AMERICAFirst

https://t.co/VD1q4sC4N6 https://t.co/Dj6DQyWIQc"
22,"Today we remember thousands of our countrymen and women who perished in the horrific terrorist attack on our country 19 years ago. #NeverForget 

FULL STATEMENT: https://t.co/vTavnPUf12 https://t.co/Df2CAnFDOa"
23,"Listen in to @MarkDavis this morning at 8:05AM CENTRAL on @660KSKY! Will discuss many important issues affecting this country such as #COVID, continued rioting, etc. https://t.co/9OZlaj5voh"
24,"Calling in to #AmericaFirst with @SebGorka TODAY at 2PM CENTRAL. We'll discuss the rioting across America, #COVID relief bill and much more! 

Listen in here: https://t.co/4q7n5qmHnC"
25,Today we celebrate the social &amp; economic achievements of American workers. Thank you to the men &amp; women who work hard for this country &amp; their families. #LaborDay #CelebrateAmericans #GodBlessAmerica https://t.co/ewRxOktFNG
26,ICYMI: Here's my interview today with @DLoesch re: my #Coronavirus recovery and experience donating plasma https://t.co/jrm7WEmwlP
27,"Talking to @DLoesch today at 12:30PM CENTRAL. We'll discuss many issues affecting the country. #COVID #Riots #Congress #Hurricane

Watch ""The Dana Show"" LIVE, here: https://t.co/38ZPU1aTiD"
28,RT @FRCdc: GOP House Members asked Jeff Bezos to explain Amazon's reliance on the scandal-plagued Southern Poverty Law Center. @replouiegoh…
29,"Maybe it is time to take our country back from the Marxist revolutionaries who are leading the violence? (1/3)
https://t.co/F3jBOc0m37"
30,"Will call in to The @LarsLarsonShow TODAY at 4:30PM CENTRAL. We'll discuss #USPS, #COVID and more. 

Listen LIVE: https://t.co/IDawc1x1HP"
31,Hydroxychloroquine protocols worked for me. Americans suffering from the Wuhan Virus deserve the right to consult with their doctors and try HCQ if deemed a safe and appropriate fit. Keep Big Govt out of this. Thank you Dr. Risch for your work and research on this. https://t.co/BqTu52zROa
32,"Calling in to The @toddstarnes Show today at 1:30PM CENTRAL. We'll discuss my #COVID recovery, #USPS and more. Listen in to the program here: https://t.co/ZfjE8Ti9GT"
33,"I agree w/ Dr. Fauci that there is ‘no reason’ Americans can't vote in person as long as they follow proper coronavirus prevention protocols. The bottom line is, if you can protest, riot, and loot in person, you can vote in person. Full statement here: https://t.co/5zSgqpbPBX 9/9"
34,Democrats are using the coronavirus crisis as a means to demand universal mail-in ballots—which are different than absentee ballots—and would be disastrous for the integrity of the 2020 election 8/9
35,"Unfortunately, no matter how well the USPS performs, when liberal voting states or counties send out thousands of ballots to addresses that are no longer valid or send them to dead people and those who are ineligible to vote, the prospects of voter fraud looms large 6/9"
36,"On June 16 of THIS year, Postmaster General Louis DeJoy took over for the Postmaster General who was appointed during the Obama Administration. 3/9"
37,"Since the Russia-collusion hoax failed spectacularly, Democrats have unleashed their latest conspiracy about @realDonaldTrump and the U.S. Postal Service in a brazen attempt to spread chaos and fear across the country ahead of November 3rd 1/9"
38,Tune in to @OANN tonight at 7PM CENTRAL! Will discuss many topics such as #COVID19 and more! https://t.co/jRuE2AqZHN
39,LIVE: Rep. Louie Gohmert talks about his experience with COVID-19 https://t.co/dX6n5TD5XM
40,Spoke with @seanhannity and discussed my China Virus diagnosis and my #hydroxychloroquine + azithromycin + zinc treatment.  https://t.co/Szlf8LbQPe
41,I am taking #Hydroxychloroquine to treat my coronavirus diagnosis. It is what was decided as the best course of action between my doctor and me--not by government bureaucrats. How long until the tech tyrants censor this tweet? https://t.co/dzAYAXiQ8p
42,Tune in to @FoxNews tonight at 8:40PM CST! Will appear on “Hannity” and talk about the developments of the day! #COVID
43,I had my mask on when I was not questioning people (I was told they work). Notice I was socially distant as well. https://t.co/7M89RqKXqs https://t.co/gzyHuUBA19
44,RT @TomFitton: .@replouiegohmert regularly wore a mask but still tested positive for #coronavirus. https://t.co/DMVSI0Nh4h
45,"RT @WBZNightside: Tonight on Nightside, Cambridge is launching a community program to remind people to wear masks &amp; distance. Then, Rep. Lo…"
46,"On June 18, Speaker Pelosi ordered the removal of portraits of four previous Democrat Speakers of the House who served in the Confederacy because they “set back our nation’s work to confront and combat bigotry.” #CancelDemocrats"
47,"Carter Glass, who was a Democrat Rep., Senator and then Treasury Secretary under Dem President WoodrowWilson, proclaimed the goal of Virginia’s 1902 Constitutional convention was to eliminate “every n**** voter who can be gotten rid of legally.” #CancelDemocrats"
48,RT @DLoesch: Earlier on my radio program I spoke with the MO AG @Eric_Schmitt (and @replouiegohmert who asked the DOJ to investigate) who d…
49,It’s time for @TheJusticeDept to prosecute crimes by these violent Marxists who violate RICO statutes. #FACT https://t.co/gQV4K4Em3A
50,Tune in to @OANN at 7pm CENTRAL! Will talk to @GrahamLedger re: #coronavirus #Texas and the latest on #CapitolHill.
51,"Talking to @SamMaloneShow this morning at 7:30AM CT. We’ll discuss #COVID, police, rioting and more. Listen in to @AM1070TheAnswer here: https://t.co/mcwlYoxFSR"
52,"ICYMI: Here is my interview on @newsmax TV over the weekend re: #COVID, #immigration and more: https://t.co/gLrH3Iq2YQ"
53,"Tune in to @newsmax TV this morning at 9:05AM CT! Joining “Saturday Report” to discuss the news this week! #COVID #monuments #SCOTUS and more! 
https://t.co/iEhefTLkJI"
54,"ICYMI: Here is my interview last night with @LouDobbs on @FoxBusiness re: @realDonaldTrump's executive order which will ensure American workers take first priority as the U.S. recovers from the economic effects of the #coronavirus. 

WATCH: https://t.co/VzzJ3kOWbX"
55,Tune in to @FoxBusiness this afternoon at 4:40PM CT. Will talk to @LouDobbs re: many important issues in the news this week! #COVID #Economy #Riots #BorderWall
56,".@realDonaldTrump has presented historic, meaningful solutions which will restore the public’s trust in our police departments, provide the proper training necessary &amp; ensure that those who need to be held accountable are brought to justice: https://t.co/P9MTfRV101"
57,"RT @TALK1370: LIVE NOW: @replouiegohmert joins @kilmeade... talking the #coronavirus, #PoliceBill, #Congress, #Flynn and more. https://t.co…"
58,Talking to @jeff_poor on his radio show this afternoon at 2:30PM CENTRAL. We will discuss various topics in the news and more!  #COVID19 #SocialMedia #JobsReport Listen in LIVE online: https://t.co/OsCrIr3mOJ
59,"Tune in to @newsmax TV today at 1pm CENTRAL. Will discuss the breaking news this week re: #protesting, #COVID19, #JobsReport, upcoming Congressional hearings and more!"
60,"ICYMI: Questioned @TomFitton - President of @JudicialWatch re: voting security today in a House Judiciary Subcommittee on the Constitution, Civil Rights &amp; Civil Liberties hearing. Watch the whole exchange, here:  https://t.co/V672fUEujJ"
61,"ICYMI: Launched a new podcast! 

It's necessary to continue to deliver info on important issues that matter to everyday hardworking Americans—many of whom—unlike Congress—are continuing to do their jobs effectively despite the pandemic. 

1st Episode: https://t.co/dsQJBIHO9b"
62,"Watch @newsmax TV this morning at 9AM CENTRAL. Will appear on ""Saturday Report"" and weigh in on all the breaking news this week re: #FISA, #COVID19, #socialmedia and more!  https://t.co/b4rpXTE17d"
63,"RT @FRCdc: ""If they want to keep their immunity, they are going to have to stop cutting out things they don't like."" @replouiegohmert on #B…"
64,RT @freedomcaucus: NEWS: @FreedomCaucus sends letter to @realDonaldTrump supporting his recent halt of funding for the World Health Organiz…
65,"To all who have lost loved ones in defense of freedom, you have our heartfelt gratitude &amp; sympathy. To all who are currently serving in our defense - thank you! May God direct, guide &amp; bless you, as an effective method of blessing America. #MemorialDay https://t.co/3QOIfhWtMK"
66,"Fortunately we elected a President who knows that when it comes to religion, the government is not to “prohibit the free exercise thereof.” Dem Governors need better educations. @realDonaldTrump https://t.co/N7M0Njg4xU"
67,"This morning at 8:30AM CST will call in to The @MarkDavis Show. We'll discuss the breaking news this week re: #COVID19, #Congress and more. Listen in: https://t.co/9OZlaj5voh"
68,"List of officials who sought to 'unmask' Flynn released: Biden, Comey, Obama chief of staff among them https://t.co/toDdts0mA3"
69,.@realDonaldTrump on Monday celebrated at the White House press conference that America was leading the world on #coronavirus testing: https://t.co/SCkTa7okg9
70,"Talking to @DLoesch today at 1:30PM CENTRAL re: #COVID19, Congress and more. You can watch the broadcast online, here: https://t.co/2oWZvp7vDu"
71,Today is #MilitarySpouseAppreciationDay. Thank you to the men and women who support those who risk their lives to fight for us. Your fortitude is greatly appreciated. #GodBessAmerica https://t.co/qFybF4Ts4i
72,"Hundreds of millions of PPE items have been sent to #Texas to bolster their frontline #Coronavirus response! 

Thank you @realDonaldTrump! https://t.co/JdmZdBzw01"
73,RT @westerncaucus: New analysis from @IEA confirms what we already know: we need critical minerals. The #coronavirus pandemic has made clea…
74,RT @FRCdc: Good news! The Texas Supreme Court orders the release of salon owner Shelley Luther and Gov. @GregAbbott_TX eliminates jail time…
75,"RT @FRCdc: Absurd. 
@replouiegohmert joins @tperkins to discuss a Dallas salon owner being put in  jail and fined... for reopening her busi…"
76,"For all who sense that there is a God, may we set aside time, not just today, but routinely, to prayerfully beseech our Heavenly Father for His blessing, His protection, and His direction. #NationalDayOfPrayer https://t.co/7ph50bRhPF"
77,"Calling in to The @SamMaloneShow this morning at 8AM CENTRAL re: #Congress, #COVID19 and more breaking news. Listen in to @AM1070TheAnswer!"
78,"Talking to @tperkins on Washington Watch radio now re: Dallas, #Texas salon owner sentenced to seven days in jail. #coronavirus @FRCdc"
79,"“Nobody has come close to us on testing, be proud of it!” – @realDonaldTrump  #COVID19 https://t.co/tBLiCnBx8g"
80,The U.S. Navy Blue Angels will take to the #Texas skies on Wednesday to salute those workers on the front line battling the #coronavirus. https://t.co/B78itnRJmP
81,Gov. Abbott provides update on COVID-19 in #Texas at 2:30 p.m. CDT https://t.co/PTBs3fNHSS
82,Listen in to the @LarsLarsonShow show today at 4:30pm CENTRAL! We’ll discuss states reopening and more! #Congress #CoronaVirus #TXWorks #TexasBizStrong
83,Natural disasters – including such pandemics as the #coronavirus outbreak – can be overwhelming &amp; also can seriously affect emotional health. @realDonaldTrump’s #WhiteHouse has set up a Disaster Distress Helpline: https://t.co/n66eehtQ7n #TexasBizStrong #TXWorks #OpenUpAmerica
84,Find out how you can protect yourself &amp; get helpful resources on @TheJusticeDept #Coronavirus Fraud Prevention website: https://t.co/Mp2QVEdbQe #TexasBizStrong #TXWorks #OpenUpAmerica
85,Rumors can easily circulate within communities during a crisis. @fema setup a website to help the public distinguish between rumors &amp; facts regarding the response to the #coronavirus pandemic: https://t.co/2bis9o0jBS #TexasBizStrong #TXWorks #OpenUpAmerica
86,"#COVID19 response &amp; recovery efforts are locally executed, state managed &amp; federally supported. It’s important requests for assistance get routed through proper channels ASAP! @realDonaldTrump’s White House has detailed information re: this process, here: https://t.co/qgG86QRxrZ"
87,".@realDonaldTrump has stressed the importance of protecting the vulnerable. The most up-to-date, verified information &amp; guidance can be found via @CDCgov re: #Coronavirus Disease 2019 website: https://t.co/TQlxIxR48Q  #TexasBizStrong #TXWorks #OpenUpAmerica"
88,"Great to see University of Texas Health Science Center at Tyler (#TX01) featured ==&gt; Observing Asthma Awareness Month, EPA Honors Leading Community Asthma Care Programs in Colorado and Texas  https://t.co/r6iut1TIXd via @EPA"
89,RT @DebbieCanWeTalk: Today on #AmericaCanWeTalk Congressman Louie Gohmert (TX CD 1) @replouiegohmert joins me to talk about #coronavirus #C…
90,"Calling into The @toddstarnes Show at 12PM CENTRAL today! We will discuss reopening the country and #Texas. Listen in online, here: https://t.co/kDGffOlAz0 #COVID19"
91,RT @HouseVetAffairs: 🚨🚨🚨 ATTENTION #Veterans: The @IRSnews just announced that the deadline for eligible veterans and/or students who use t…
92,ICYMI: Talked to @GovMikeHuckabee last Friday night on Fox News re: the Democrats politicization of #COVID19. Watch the interview here: https://t.co/7tsL320jlY
93,Watch @FoxNews tonight at 8PM CENTRAL! I’ll talk to @GovMikeHuckabee (in for @seanhannity) re: Democrats politicization of #COVID19 &amp; more!
94,ICYMI: Joined KETK News last night to discuss the $500 billion coronavirus aid package #Congress passed to support local businesses and hospitals during the COVID-19 pandemic https://t.co/A8r1VOQqzN #COVID19 @KETK
95,Will talk to @KETK TONIGHT at 6PM CENTRAL re: Paycheck Protection Program and Health Care Enhancement Act. Tune in! #COVID19
96,RT @WhiteHouse: Today's Coronavirus Task Force briefing is next. Watch live: https://t.co/EmsdctYxkL https://t.co/zChOqD4C5f
97,"Apparently the answer the Democrats have is – if you got eight committees that aren't doing their job, we have the answer— another committee! #Coronavirus #COVID19 https://t.co/qhD3ftW3TF"
98,Listen in to @SiriusXMPatriot today at 10:05AM CENTRAL. Will talk to @davidwebbshow re: the #COVID-19 relief package and more. Tune in this morning!
99,"RT @WhiteHouse: Today's Coronavirus Task Force briefing is next. 

Watch here: https://t.co/EmsdctGWtd https://t.co/pXIX2d6M0m"
100,Now here is a leader who wants to stop the coronavirus and this is a superb step to stop it! @realDonaldTrump https://t.co/mTMiRfoEZe
101,WATCH LIVE: #Texas Gov. Abbott holds a press conference to provide an update on the state's continued response to COVID-19 https://t.co/yWPqB4rRUB
102,RT @WhiteHouse: 🚨Watch today's Coronavirus Task Force briefing LIVE here: https://t.co/EmsdctYxkL https://t.co/1DXxslZA4R
103,"RT @FRCdc: ""This is a huge problem."" @replouiegohmert pushes back against social media censorship in the age of coronavirus. #BigTech https…"
104,Listen in to the @LarsLarsonShow today at 4:30PM CENTRAL. We will talk about President Trump's decision to halt WHO funding and also discuss the Paycheck Protection Program. Tune in here: https://t.co/nZnPihzOBI
105,"ICYMI: Talked to @GrahamLedger about how the Democrats are politicizing the COVID-19 pandemic 
https://t.co/i2wrMEmp92"
106,RT @660KSKY: Congressman @replouiegohmert on opening America back for business &amp; China mishandling #coronavirus crisis. 😷 Catch it in this…
107,Will call in to The @MarkDavis Show this morning at 8:35AM CENTRAL. We'll discuss #WHOFunding and President Trump's guidelines for Opening Up America Again. Listen in: https://t.co/T3LrtgVvOd
108,"Calling in to “Mornings on the Mall” on @wmalnews at 7:05AM CT! We’ll discuss #WHOfunding, Congress &amp; #CoronaVirusUpdate. Listen in!"
109,Calling in to #WashingtonWatch in a few minutes to discuss many pressing issues in the country. #coronavirus #whofunding Listen in: https://t.co/zRscLTkMei
110,RT @WhiteHouse: NEXT: Watch today's Coronavirus Task Force briefing live here: https://t.co/EmsdctGWtd https://t.co/kCHlMRqprD
111,.@realDonaldTrump did the right thing in withholding funding from the World Health Organization (WHO) and he should be thanked by every American ... https://t.co/zGFEoJwJ5U
112,Here is a list of updated #COVID19 emergency food distribution resources for #TX01 residents: https://t.co/G05p7sxrIK
113,RT @WhiteHouse: 🚨Today's Coronavirus Task Force briefing is next. Watch live here: https://t.co/EmsdctGWtd https://t.co/JnJbu389uZ
114,"Here is what you need to know about your Economic Impact Payment. For most taxpayers, payments are automatic, and no further action is needed. This includes taxpayers who filed tax returns in 2018 and 2019 and most seniors and retirees: https://t.co/sAHKqzEGoW"
115,You can also keep up with @CDCgov updates on #Coronavirus Disease 2019 via this link: https://t.co/3bDxDadJ3g
116,"RT @WhiteHouse: Next up—today's briefing with the Coronavirus Task Force. 

Watch LIVE: https://t.co/EmsdctGWtd https://t.co/hrWWin8B4r"
117,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/OtJWAa9yHo
118,"For God so loved the world that he gave his one and only Son, that whoever believes in him shall not perish but have eternal life. - John 3:16 #GoodFriday"
119,"RT @westerncaucus: From around the Country, Members spoke with @SecBernhardt by phone to discuss @Interior's ongoing work during the #COVID…"
120,Talking to @SamMaloneShow this morning at 9AM CENTRAL. Listen in to @AM1070TheAnswer. https://t.co/iZuS1njEUF #COVID19
121,RT @WhiteHouse: Today's Coronavirus Task Force briefing is up next. Watch LIVE here: https://t.co/EmsdctYxkL https://t.co/JAXHEJlcMc
122,"IRS speeds up coronavirus check printing, delivery ahead of schedule https://t.co/p32rcSQfyS"
123,#Coronavirus stimulus checks are on their way: Here's how it works https://t.co/bwZONGcFD6
124,RT @WhiteHouse: Today's Coronavirus Task Force briefing is next up. Watch LIVE: https://t.co/EmsdctGWtd https://t.co/Vrs4yFTN76
125,Watch East Texas Live Now! Currently discussing #COVID19. Watch here: https://t.co/7qO9KjHCau  @KLTV7
126,Coronavirus (#COVID19): Small Business Guidance &amp; Loan Resources https://t.co/S3kXWiwHI7
127,"RT @WhiteHouse: NEXT: The Coronavirus Task Force will hold a briefing.

Watch live: https://t.co/EmsdctGWtd https://t.co/QAoOHpWiyN"
128,Surgeon General  Dr. Jerome Adams demonstrates how to create your own face mask: https://t.co/Zs8aPh3Mgr #COVID19
129,"They took palm branches and went out to meet him, shouting, ""Hosanna!"" ""Blessed is he who comes in the name of the Lord!"" ""Blessed is the king of Israel!"" — John 12:13 #PalmSunday"
130,"RT @WhiteHouse: NEXT: Members of the Coronavirus Task Force brief the press 

Watch LIVE: https://t.co/EmsdctGWtd https://t.co/9wyVYlD0Or"
131,RT @texasgov: We’ve created a special page with helpful resources for Texans dealing with the impact of COVID19. Just go to: https://t.co/c…
132,"RT @WhiteHouse: Today's Coronavirus Task Force briefing is up next.

Watch LIVE here: https://t.co/EmsdctGWtd https://t.co/eR76jCwry5"
133,Here are some helpful links for #TX01 small business assistance during this difficult time: https://t.co/vD1AhimOK8 #COVID19
134,RT @CBNNews: White House Update on the COVID-19 Outbreak in the US https://t.co/7HSaCTxCmY
135,Today at 2pm CT ==&gt; Texas Gov. Greg Abbott is answering questions and providing an update on the efforts #Texas officials have made in response to COVID-19: https://t.co/gFOexxeP2F
136,For #COVID19 food assistance in #TX01 please check out this list of helpful organizations providing aid during this difficult time: https://t.co/0c43deWM8S
137,RT @SocialSecurity: Check out this important update from #SocialSecurity on the #COVID19 pandemic. https://t.co/QaAO5rkmZ5 https://t.co/zv1…
138,"Today is #NationalDoctorsDay! Thank you to the medical professionals who work tirelessly to save lives every single day and keep Americans healthy.  

#ThankADoctor today!"
139,"“I spent much of the night reviewing all the sunsets in the bill. I’m satisfied that most of them will prevent most of the waste..."" #coronavirus #COVID19 https://t.co/yognwlutI2"
140,"""In this time of great challenges as we steer our way through the difficult issues the #Coronavirus has caused, please be concerned, but also understand that fear itself creates more problems ...""  VIDEO ADDRESS: https://t.co/1qBHgGyLTK"
141,RT @RMConservative: Today's show @BlazeTV Rep. @replouiegohmert  Calls Out the Bipartisan Mistakes in #Coronavirus Response https://t.co/qR…
142,"In response to #COVID19, many taxpayers can delay tax payments to the #IRS until 7/15/2020 without penalties or interest. File a return or request a filing extension by April 15. No additional filing is necessary for the payment extension: https://t.co/0mMrhE7cbc"
143,ICYMI: Talked to @KETK last night on their #CoronaVirus special coverage newscast. You can watch the full show via the link below. https://t.co/BuFoJ17Lil
144,Calling into The @WilkowMajority TODAY at 12:40PM CENTRAL. We'll discuss the Coronavirus bill and more. Listen in to @SiriusXMPatriot this afternoon!
145,"ICYMI: Spoke on the House Floor re: technical changes made to H.R. 6201, the ""Families First Coronavirus Response Act."" https://t.co/2u9ktkUvbf"
146,Joining @LouDobbs tonight on @FoxBusiness! Tune in at 6pm CENTRAL. #Coronavirus
147,We still do not have a final draft of the negotiated changes being called ’technical corrections’ and some of us believe that the newly worded laws should be finished before we pass them. #CoronaVirus
148,"The @DeptVetAffairs has created a new website specifically designed to answer #veterans questions re: #coronavirus. Visit the website, here: https://t.co/KQCV1kNwh7"
149,"Here's my full statement on H.R. 6201, ""Families First #Coronavirus Response Act"": https://t.co/dQSEhbe3ky"
150,.@realDonaldTrump The Real Reason Why 40 Republicans Voted Against the Second #Coronavirus Bill https://t.co/iY1pRNK8ok via @pjmedia_com
151,"“This is no way to handle billions and billions of dollars when we are trying to help people; and, we don’t even know whether we will help them or hurt them.” #CoronaVirusResponseAct
https://t.co/jHFMA2qw6M"
152,"RT @RudyGiuliani: ”This coronavirus came from China. 

That’s not racist. That’s just a fact. 

It’s critical to study &amp; understand where t…"
153,"RT @realDonaldTrump: I will be having a news conference today at 3:00 P.M., The White House. Topic: CoronaVirus!"
154,"Here’s my full statement re: #Covid_19: https://t.co/6hIvIl7vkX

#CoronaVirusUpdate"
155,RT @SteveScalise: Pelosi wasted the whole week behind closed doors drafting a partisan bill full of liberal fantasies that have nothing to…
156,"TONIGHT ==&gt; Will co-host along with @RAMansour ""Breitbart News Tonight"" from 8-11PM CENTRAL. We'll discuss #FISA re-authorization, China, #COVID19 &amp; react to @realDonaldTrump's speech from the Oval Office. Listen in to @SiriusXMPatriot!"
157,"On the phone right now with the @toddstarnes show! We are discussing the #coronavirus and more. Listen to the interview, here: https://t.co/QZvPNcYXSn"
158,Congressman Gohmert's full statement on #COVID19: https://t.co/jv9XcNfwbv
159,"After CDC physician called me Sunday evening, and we discussed all the specific circumstances of which he was aware along with my circumstances, including that I was and am asymptomatic, he said that all things considered, I was cleared to return to Washington. (2/3)"
160,"""Saturday night, I got a call from the House physician advising that I had possibly been exposed to the COVID-19 virus at CPAC on February 27th, and that a top CDC physician in Atlanta would call me to discuss what should be done going forward. (1/3)"
161,"Listen in TODAY at 3pm CENTRAL to ""America First"" with @SebGorka. We will discuss this week on #CapitolHill.  #coronavirus #Schumer #SCOTUS"
162,"RT @SebGorka: Want to turn a small problem into a fake crisis? 

Ask @TheDemocrats

My take on #coronavirus and the Left’s corruption, with…"
163,Calling in to The @SamMaloneShow this morning at 8:30AM CENTRAL. We’ll discuss the #Coronvirus and news on Capitol Hill. Listen in!
164,"#Coronavirus funding should be a CLEAN bill. No FISA reauthorization, no price fixing on drugs. Democrats should stop playing politics with the health of the American people."
165,Such an honor to take a group from the National Association of Health Underwriters Tyler/East Texas delegation on a tour of our United States Capitol last night! #TX01 https://t.co/PvKSFexz0A
166,". @FRCdc &amp; @FRCAction have been steadfast in their mission to advocate on behalf of policies which embrace freedom, promote family values and uphold the sanctity of life and I am proud to be the recipient of the #TrueBlueAward and all that it represents! https://t.co/lk6m9pMw0d https://t.co/dbQuX2aFXz"
167,RT @RepNewhouse: @RepJasonSmith @RepTipton @RepGosar @westerncaucus @RepLaMalfa @RepPeteOlson @RepAndyBiggsAZ @RepRalphNorman We should be…
168,Pelosi Muzzles Republicans Who Want to Speak Out Against Impeachment by Canceling Special Order Speeches  https://t.co/dWmIKzdXpn
169,"RT @RepDLesko: Recording a new episode of the @freedomcaucus podcast with fellow caucus members who serve on @JudiciaryGOP. 

Chairman @Rep…"
170,RT @trish_regan: Maxine Waters admitting that she has NO FACTS backing up her Russian collusion conspiracy... that’s because it was actuall…
171,Tune in to #WashingtonWatch TODAY at 4:05PM CENTRAL. Talking to guest host Sarah Perry on @FRCdc radio re: impeachment news in Congress. Listen in: https://t.co/zRscLTkMei
172,"RT @seanhannity: GOHMERT: ""What gets me, is I saw people who lied so often, they have no conscience, it’s become completely worthless..."" h…"
173,Gohmert: A King Is Someone Who Makes New Law with a Pen and a Phone https://t.co/cMBV0845Fw via @cnsnews
174,"""This is not about being fair. It's not about due process. It is about a kangaroo system; and let me tell you -- those who think they have done something special here -- you have set the bar so low, I'm afraid it's irreparable ..."" #ImpeachmentHearings https://t.co/8EByVRV3CL"
175,TONIGHT at 7:20PM CENTRAL will talk to @trish_regan on @FoxBusiness re: the hero dog who helped bring down Baghdadi &amp; will comment on the breaking news that the House Judiciary will hold an impeachment hearing next week. Tune in tonight!
176,8 tables of media in between witnesses and the House Judiciary Committee Members of jurisdiction who vote on articles of impeachment. #SchiffMediaCircus https://t.co/faPZWXAivq
177,"""We truly cannot thank our veterans and their families enough. May God continue to bless the United States of America and shine His favor down on the patriots who have risked life and limb for liberty.” FULL #VeteransDay Statement: https://t.co/CmJun2dw9d"
178,"Yesterday was a great day for Americans who love justice. Under the leadership of @realDonaldTrump, one of the world’s most ruthless, evil, terrorist leaders, Abu Bakr al-Baghdadi along w/ his reign of terror was brought to an abrupt but appropriate end https://t.co/9gJPl7OBCv"
179,"RT @WhiteHouse: Last night was a great night for the United States and for the World. A brutal killer, one who has caused so much hardship…"
180,We stand on the precipice of the greatest self-governing country in history being destroyed by political manipulators who would rather end freedom for the world than lose political control as a result of losing a lawful election.  https://t.co/PUC7TEgZNo
181,RT @FRCdc: ICYMI @replouiegohmert joined @TPerkins to discuss the U.N. #climate action summit. https://t.co/R36GlBHfxL
