,Tweet
77,"☎️ #CO04: Join me for a Q&amp;A with community leaders to discuss resources available to Coloradans as a result of #COVID_19. 

Sign up here to receive a call from me on Tuesday, April 14 at 4:00 PM MT 👇

https://t.co/gub1RQdx9D https://t.co/lVipnitiXT"
78,I’ve asked the Coronavirus Task Force to provide businesses with industry-specific support and sanitation guidelines to make sure America’s grand reopening is a success. We must do everything we can to help businesses safely and confidently reopen their doors when the time comes. https://t.co/jLJtxyO13A
79,"Spotted in Weld County 🚜

THANK YOU to the #CO04 farmers who are working hard to keep America up and running! https://t.co/jmn7Pl4zBv"
80,"I’m on air with @randycorporon talking about China's involvement in the coronavirus pandemic.

Tune in to @710KNUS and listen live! https://t.co/HMnpoDWWjM"
81,I joined a bipartisan group of legislators in a letter asking the FCC and DOJ to combat coronavirus-related scammers and protect the safety and welfare of all Americans. https://t.co/xRUh8nyoiS
82,"The Chinese government has covered up its involvement in the coronavirus crisis since the beginning.

It is absolutely necessary that we lead the world community in making sure that China is held accountable in the future. https://t.co/gFp0ILsJ3g"
83,"Rural Health Clinics and Critical Access Hospitals are on the frontlines of the #COVID_19 pandemic in #CO04. 

@SBAgov must take immediate steps to ensure CAHs and RHCs are eligible for loan programs so they can continue to serve the community and keep fighting the coronavirus. https://t.co/CKfms7wpG8"
84,"Starting today, small business owners are able to apply for #PaycheckProtectionProgram loans to provide eight weeks of cash flow to small businesses who maintain their payroll during this emergency. 

Apply here 👇 https://t.co/eNs8a3b7JJ https://t.co/ds4er0hmRT"
85,"Great news! #CO04’s own Aytu Bioscience is stepping up to the plate to provide healthcare professionals with #COVID_19 rapid test kits.

My staff and I have been working consistently with the FDA to approve these rapid tests and I’m pleased Aytu can finally get the ball rolling. https://t.co/hX8cmyQoNn"
86,"The CCP’s irresponsible handling of the coronavirus and its false propaganda have worsened this global health crisis.

It’s time we as a Congress take a strong stand against China’s nefarious actions. 

https://t.co/GxqDGok9iJ"
87,"If you or someone you know is stranded abroad due to #COVID_19, please reach out to my office for assistance. https://t.co/GlTtoUxWsm"
88,"I have received word that Chris McLeroy of Castle Pines has made it home after being stranded in Peru for weeks.
 
Thankfully, Chris reached out to my office and we connected him with U.S. officials who got him on a plane back home.
https://t.co/GYJnxj3PpV"
89,"RT @WeldCountyDA: Right now during the #COVIDー19 pandemic, scammers are looking to cash in on your vulnerability! DON'T GIVE IN.

Here are…"
90,"""How can I volunteer to help during the coronavirus crisis?""

""What kind of assistance is provided for small businesses?""

""How do I file for unemployment?""

Please use my website as a resource for answers to any questions you may have about #COVID_19 ⤵️ https://t.co/s9yWFL2AC1 https://t.co/w0Fa7UVzEl"
91,"Thank you to the selfless medical professionals who are on the frontlines of this national crisis.

Our country is forever grateful for the sacrifices you’ve made, I’m saying an extra prayer for you today.

#NationalDoctorsDay https://t.co/dnhQ9PI6ax"
92,"Unfortunately, the CARES Act will harm our future generations in ways that the coronavirus never could — by drastically increasing our national debt by stuffing this bill with pork.

My full statement: https://t.co/POphGdmNQ3"
93,"Still, I’m finding policies that are straight off of the Democrats’ wishlist in this “coronavirus response” bill. 

Page 628 includes a provision that gives sanctuary cities access to $850,000,000 in law enforcement grants. https://t.co/VES4XkeXKl"
94,"Doomsday-like predictions of #COVID_19 have created unnecessary panic and reactionary policy decisions. 

We need to instill confidence in the American people and hyperbolic reports like Mr. Ferguson’s are making matters worse. https://t.co/amrIBDNny6"
95,"Funding for “Washington’s Opera House” has no place in a coronavirus response bill.
 
We need to focus on policy that will instill confidence in the American people and get our economy back up and running. https://t.co/wykYeD0eHb"
96,"This “coronavirus response” package has special carveouts of $75M for public broadcasting and $50M for museums/libraries. 

That’s $125M for pet projects instead of for struggling families and businesses. 

Dems are again exploiting a crisis to fund their liberal wishlist. https://t.co/l7hEaN2c6w"
97,"RT @USDA: To those who:

Do
Dig
Sow
Milk
Pick
Plow
Herd
Lead
Feed
Care
Grow
Plant
Shear
Water
Teach
Ranch
Shovel
Inspire
Irrigate
Manage
Ha…"
98,"I’ve said this since Day 1: We cannot let fear push our nation over the brink. 

Authoritarian limits on business activity are hurting American workers &amp; small businesses. We need to get healthy people back to work &amp; focus resources on the most vulnerable. https://t.co/erYV2p1SBr"
99,"Everyone should read through this thread on just how ridiculous Nancy Pelosi’s ""coronavirus response"" bill is. 

How exactly are carbon emissions requirements for airlines or same-day voter registration supposed to help vulnerable populations during these hard times? https://t.co/IbEAQBZuf6"
100,"“We cannot let the cure be worse than the problem itself."" 

I commend the President’s leadership and appreciate his holistic approach to combating the coronavirus. I stand ready to work with him to make sure all vulnerable groups are taken care of. https://t.co/5J1z9dcRyo"
101,"We need to reduce our dependence on China and prioritize the American people. 

Thankfully, we have a President in the White House who is skeptical of China’s increasing dominance. @realDonaldTrump continues to combat China’s unfair trade practices and always puts #AmericaFirst. https://t.co/q4dgjv81oh"
102,"During my interview with @DanCaplis last night I made it clear that the President is acting in a very measured way to reassure Americans and prevent coronavirus panic.

My problem is with the many conflicting rules from different levels of leadership that cause even more panic. https://t.co/0QzFVyGkH8"
103,"It’s our responsibility as members of Congress to promote calm and examine the #COVID_19 situation strategically, using facts, not hyperbole. 

We need to instill confidence in the American people and get our economy back up and running. https://t.co/bjQA9MMswA"
104,"Our small businesses are facing substantial losses and disruption during these uncertain times. 

That’s why I signed onto a letter with the entire Colorado delegation urging @SBAgov to approve our state’s  disaster declaration and help affected businesses recover. #COVIDー19 https://t.co/Prgxv5C2c8"
105,"RT @FLOTUS: I want to take a moment to thank the medical staff, doctors, nurses &amp; first responders who are working tirelessly to help keep…"
106,"After signing a letter asking the CDC to expedite state grant requests, I’m proud to report Colorado has been granted $9M+ for tests and vaccine development.

I support this decisive action to give states exactly what they need to combat the #coronavirus. https://t.co/90otK2aRe6"
107,"The President has released updated #COVID_19 information for Americans. 

We can all do our part to slow the spread of the coronavirus by following the guidelines below. Learn more by visiting https://t.co/uJ5ca9QSsr. https://t.co/R8jFYJ83zj"
108,"RT @KDVR: A Seattle woman who says she had the coronavirus and is recovering has one ""big takeaway"" to share: Don't panic.​ https://t.co/8k…"
