,Tweet
47,"Proud to receive the Bronze Medal, New York City’s highest civilian honor, from @NYCMayor de Blasio for my efforts on 9/11 Victims Healthcare and Victims Compensation. 9/11 victims &amp; families must always be remembered. They turned America’s worst tragedy into our finest hour. https://t.co/bVx8RwVagR"
48,Thank you to all the brave men and women who have served our nation in uniform and kept us free.
49,Today is 30th anniversary of fall of Berlin Wall. This is a time to commemorate that historic moment &amp; commend our leaders from Harry Truman to Ronald Reagan who stood strong through long Cold War. Special credit to President Reagan whose defense buildup broke the Soviet Union.
50,.@RepJerryNadler and I were honored by NY unions for our bipartisan efforts passing 9/11 Healthcare &amp; Victims Compensation laws. https://t.co/WYxFhkMvzo
51,"Let us remember today and every day those who were murdered 18 years ago on 9/11/01, those who died attempting to rescue them, and those who are still dying. Never forget. Always remember. God Bless America!!"
52,Very positive meeting in Massapequa Park District Office with Brightwaters Mayor John Valdini and Village Clerk &amp; Treasurer Nicole Rhodes. Commended the Mayor who was elected just last year and assured him of my full cooperation. https://t.co/dwSn1ARLtf
53,Not being Italian-American I have no idea whether “Fredo” is an ethnic slur. (We Irish have our own problems.) But I support @ChrisCuomo confronting jerk who insults him in public especially when he’s w family. Love that Queens Fighting Spirit Chris! Illegitimi Non Carborundum!
54,Tragic shootings in El Paso &amp; Dayton demonstrate again the need to address gun violence. Sensible gun regulation is essential as is psychological study of who resorts to gun violence &amp; why/what early indicators there might be. Prayers are w those killed &amp; wounded &amp; their families
55,Met w mothers/children reps of Parents Against Vaping &amp; E-Cigarettes. They are leaders in effort to protect young ppl from Vaping epidemic. I support their efforts &amp; am cosponsoring The Reversing the Youth Tobacco Epidemic Act which is step forward in campaign vs. Vaping industry https://t.co/J1bRumBiZm
56,Traveling to DC now for Monday a.m. 9/11 VCF Bill signing ceremony by @POTUS Trump at White House. Reassuring day for all first responders &amp; lower Manhattan residents who are suffering from 9/11 related illnesses &amp; for their families. Solid bipartisan effort. God Bless America!!
57,Proud to meet with @EnesKanter an NBA Star and Turkish patriot who stands up to tyranny of the Erdogan government. Turkish government threatens and attempts to intimidate him but Enes stands tall. Assured of my continued support! https://t.co/PWMC4EYRFQ
58,Desperate Democratic attempts during Mueller testimony today added zero to already flawed case against @POTUS Trump. Time for Dems to drop the conspiracy theories and focus on real issues affecting Americans.
59,9/11 VCF Bill passed Senate. Victory but reminder of who are/will be sick &amp; who will die from 9/11 illness. @SenMikeLee &amp; @RandPaul voted NO. Sen Paul asked why rush. Ask that to families of 18 cops/firefighters who died in last month. Disgraceful dereliction of duty by Sen Paul. https://t.co/BjryE1usiF
60,"This is a great victory, and it’s long overdue. Tremendous credit has to go to all the 9/11 victims and their families who never gave up, and kept coming to Washington to get this done -- and especially with the most debilitating illnesses. https://t.co/nLQGXwVPow"
61,Overwhelming passage of 9/11 Victims Compensation Fund in House this afternoon (402-12). Proud to have been a co-sponsor since beginning as well as speak on House floor in support. Great victory but grim reminder of those who have and will die from 9/11 illnesses. Never forget. https://t.co/GytBwLMTWF
62,"Very worthwhile meeting with representatives of the Pancreatic Cancer Action Network, each of whom lost close family members to Pancreatic Cancer. Pledged to continue support for research funding as member of Pancreatic Cancer Congressional Caucus. https://t.co/KAjEtvrl0L"
63,NYPD Det. Luis Alvarez is a hero dying of 9/11 cancer. He has fought hard for 9/11 Healthcare legislation &amp; Victims Compensation Fund. Now he is in hospice preparing to die. It is in honor of brave heroes like Det. Alvarez that Congress must pass VCF bill. Keep punching Luis!! https://t.co/NSnZB6pKAH
64,RT @iava: Thank you @RepPeteKing for your support on #BurnPits and improving VA healthcare for women veterans and championing #Renew911VCF!…
65,Always remember the Americans who sacrificed and died on D-Day to save civilization.
66,"Moving ceremony at Ground Zero today dedicating Memorial Glade in honor of 9/11 rescue &amp; recovery workers, many of whom became ill &amp; have died from 9/11 illnesses. Spoke w family members of 9/11 victims as well as Jon Stewart who is a fierce ally in the fight for 9/11 healthcare. https://t.co/4HaWQeWR2H"
67,Joining all Americans in honoring &amp; remembering the brave men and women of our Armed Forces who answered their nation's call and made the ultimate sacrifice.
68,"Moving mtg w @maxschachter &amp; Tony Montalto who each lost a child in Parkland FL school massacre. Discussed steps to improve school security, mental health screening/support programs &amp; responsible gun ownership. Commended their courage; assured them I would continue to work w them https://t.co/sRwoLpXpOn"
69,"Great meeting w/ NYS Academy of Physicians on graduate medical education, Community Health Centers, addressing primary health care shortage &amp; importance of primary physicians providing preventative care. I will continue to fight hard for effective delivery of healthcare services. https://t.co/AfhQkTF051"
70,Great day with @Mets visiting wounded warriors at Walter Reed/ Bethesda Hospital. Mets have been making this visit for 13 years. Always great to see the positive reaction from the wounded vets. God Bless America!! https://t.co/yXWBdjoMVY
71,"As always very constructive meeting with National Urban League of L.I. Discussed issues of particular interest to African-American community including healthcare, education and job opportunities. https://t.co/s3wAn86oxv"
72,"Very informative meeting in D.C. office with high ranking officers who are students at @ArmyWarCollege. Have this meeting every year and am always impressed by dedication, professionalism and patriotism. Discussed range of topics from Afghanistan to Venezuela. God Bless America! https://t.co/yiafaqaKxj"
73,"Very informative meeting with @MolloyCollege graduate school nursing students. Topics covered included home healthcare, Medicare and pediatric illnesses. Molloy College has outstanding Nursing program. Always find these meetings very educational. https://t.co/qKHS5thWWE"
74,Privileged to present replica OSS Congressional Gold Medal to #Seaford resident Lynn Gilbert whose late father William Gilbert served “Carpetbaggers” Unit in Office of Strategic Services (OSS) the forerunner of CIA during WWll. Authorized by Congress w sponsoring org @osssociety. https://t.co/6yzkQyXUCg
75,"Plaudits to Dep. AG Rod Rosenstein for saying Dems are “completely bizarre” for questioning AG Barr’s integrity. For 2 years conspiracy theory lovers praised Rosenstein for appointing Mueller! Will they listen to him now? If not, totally hypocritical!"
76,Funding medical research at the National Institutes For Health (NIH) is absolute necessity. I recently spoke at Washington event with former Health &amp; Human Services Secretary Dr. Lewis Sullivan to pledge continued support for lung disease and all serious illnesses and diseases. https://t.co/DZGaGyWdVH
77,Certified Registered Nurse Anesthetists (CRNAs) are absolutely essential to our healthcare system. Had an excellent meeting with NYS Associations of CRNAs. I thanked them for their dedicated service and assured them I would continue to work closely with them. https://t.co/HUpdU16Lsw
78,"I commend Attorney General Barr for his intelligent, informed answers in rebutting uninformed conspiracy theories."
79,Great meeting in Washington with @NorthwellHealth and future healthcare leaders who are part of Northwell’s Administrative Fellowship Program. Very encouraging to meet and talk with such outstanding future leaders. https://t.co/bygsYvi5Di
80,Time for everyone to calm down especially Trump Derangement Lynch mob. All we know about Mueller Report is NO ONE was indicted for Russian collusion or conspiracy. Don’t know what findings could be in Report. So far vindicates those who said there was no basis for investigation.
81,"Great bipartisan St Patrick’s event hosted by @SpeakerPelosi who invited me to join her, @campaignforleo &amp; @RepRichardNeal to welcome @POTUS &amp; @VP. Speaker’s Lunch reaffirms USA-Ireland relationship. Discussed Brexit &amp; maintaining Good Friday Agreement for peace in N. Ireland. https://t.co/kkdpL1PB2n"
82,"Disgraceful, murderous attack in New Zealand mosque must be condemned by everyone who respects human life &amp; decency. These murderers are lowest of the low. Thoughts &amp; prayers must be with families &amp; friends of the victims, the members of the Mosque and all New Zealanders. R.I.P."
83,Met w reps of Intl Assoc of Campus Law Enforcement (ACLEA) supporting my legislation to extend federal line of duty benefits to Campus Police Officers. Capt. Andrew Turco is MIT Officer who worked w Sean Collier the Officer killed in the apprehension of Boston Marathon terrorists https://t.co/vfoOEsnR0Q
84,"Great meeting w Ahmad Perez a Brentwood HS Sr. who is a Regeneron Science Talent Search Finalist. Ahmad’s project involved investigating strategies to restore salt marsh, a critical issue for LI’s South Shore. Ahmad is personable &amp; brilliant. Brentwood &amp; LI should be proud of him https://t.co/P13L0jfe2W"
85,Outstanding meeting with John Cronin of Melville and Janissa Floyd of Islip Terrace who are advocates for @NDSS. As a member of the Congressional Task Force on Down Syndrome I regularly meet with Janissa and John and strongly support increased funding for Down Syndrome research. https://t.co/JLMKeaRkN7
86,"Very informative meeting with East Islip residents Marilyn Fabry &amp; 
her daughter Katie who are advocates for @LupusOrg. Marilyn Fabry has suffered with Lupus for a number of yrs &amp; is strong advocate for continued lupus research &amp; education. I assured them of my continued support. https://t.co/F56ERRt0Uu"
87,"Met in Washington with @ShotAtLife urging my continued support for international immunization programs to finally eradicate diseases such as polio and measles. Among advocates was Lindenhurst resident Melody Butler, BSN from Good Samaritan Hospital. Proud to stand with them. https://t.co/ibQlL1SLMS"
88,Thoughts and prayers for family and friends of #NYPD Detective murdered in Queens tonight. R.I.P. Also prayers for health and recovery of wounded officer.
89,"RT @NassauExecutive: On behalf of all those in #NassauCounty who bleed orange and blue, today I wrote to NHL Commissioner Bettman asking hi…"
90,RT @EliseStefanik: Great to meet @ErinKingSweeney this week who stopped by my office! She is doing great work for her constituents in the l…
91,"Yesterday the House unanimously passed H.R. 5412 renaming #Brentwood Post Office in memory of Army SPC Jose Ruiz who was killed serving in Iraq on August 15, 2005. I introduced this resolution to honor SPC Ruiz’s memory &amp; sacrifice. Our thoughts must always be with SPC Jose Ruiz."
92,Let us commemorate Veterans Day by honoring all the brave men and women who have served our great nation.
93,NBC  and SNL  must apologize for anti-veterans slur by Pete Davidson against Navy Seal Dan Crenshaw who lost his eye in combat.  Absolutely disgraceful. No sense of decency or patriotism.
94,Disgrace for SNL comedian Pete Davidson to mock GOP Dan Crenshaw for wearing eye patch. As Navy Seal he lost eye in combat. (“He lost his eye in combat or whatever.”) What are NBC’s standards for firing? PC to insult wounded vets?!? (Davidson also insulted me. Who cares?!)
95,"Congratulations to the FBI, NYPD and all law enforcement for tracking down the bombing suspect who tried to terrorize NY and America. Tremendous cooperation by law enforcement at all levels. Well done!!"
96,Joined with @NassauExecutive Laura Curran at Opening of Plainedge Athletic Complex honoring #NYPD Police Officer &amp; #Plainedge Alumnus Eddie Byrne who was murdered in 1988. https://t.co/WPiq1QF3fM
97,Great meeting w LI reps of @AmericanCancer including Helen Sullivan of Amityville whose husband died of cancer. We discussed legislation I am supporting which would increase Medicare coverage of colonoscopies as well as legislation to improve emotional care of hospice patients. https://t.co/W6iWL896DA
98,"As a member of the Congressional Alzheimer’s Caucus, I meet with Alzheimer's advocates such as Sally Marchese of West Islip. I am also proud to cosponsor the #BOLDAlzheimersAct. This legislation is crucial for all who face this devastating disease. #ENDALZ https://t.co/8L1GAkCKQB"
99,Great honor today to attend ceremony for John McCain in Capitol Rotunda. Well-deserved tribute to an outstanding American who completed his final journey with characteristic courage and class. John McCain RIP. https://t.co/psjYuGbUii
100,This week I met w reps from YES Community Counseling Center &amp; Massapequa Takes Action Coalition to discuss opioid epidemic on LI. I've voted for bills dealing w opioids &amp; co-sponsored legs. to establish task force to coordinate interdiction of fentanyl &amp; other opioids into the US https://t.co/5fMVuigr8m
101,Wonderful morning with @Mets at Walter Reed Military Hospital visiting wounded warriors. https://t.co/Lti7rf6twl
102,Relieved to hear kids and coach rescued from Thailand cave. Best wishes and prayers for full recovery and peace of mind. RIP retired Navy SEAL Saman Gunan who tragically died playing a vital role in the rescue mission.
103,My @fox5ny interview where I discuss my memories of John Vigiano the heroic #FDNY Captain who died at his home in Deer Park on Saturday. John Vigiano. A true NY legend. RIP. https://t.co/NOM2w9SrJv
104,As we celebrate the 4th of July always remember the brave men &amp; women of our Armed Forces who defend our independence &amp; freedom. God Bless America!
105,"IG Report disclosing the shameful anti-Trump political bias of top FBI officials Peter Strzok and Lisa Page puts indelible cloud over Trump Russia investigation. Strzok, who signed off Russia probe, assured Page ""we will stop"" Trump from being elected. Absolutely disgraceful!"
106,Proud to be at White House today when @POTUS Trump signed VA Mission Act of 2018 giving America's Veterans freedom to choose medical care they need from private doctors and hospitals if VA can't provide it. Great moment. https://t.co/xxXSEhU3rv
107,"Outstanding patriotic Memorial Day Parade in Massapequa and Massapequa Park. Large, enthusiastic crowds. Great people who respect America's veterans and America's flag. Proud to represent them. God Bless all who have made the ultimate sacrifice! God Bless America!! https://t.co/HflAza8Jj7"
108,Joining all Americans in honoring &amp; remembering the brave men and women of our Armed Forces who answered their nation's call and made the ultimate sacrifice.
109,Disgraceful that @nyjets owner will pay fines for players who kneel for National Anthem. Encouraging a movement premised on lies vs. police. Would he support all player protests? Would he pay fines of players giving Nazi salutes or spew racism? It’s time to say goodbye to Jets!
110,"Sincere thanks to @POTUS Trump for coming to Long Island to lead the fight against MS-13 -- the murderous, vicious gang of animals who have created killing fields on Long Island. https://t.co/d6Z3Iuv2xx"
111,"Great meeting today with military officers from the U.S. and around the world who are studying at the Army War College. Discussed issues including China, Russia, Iran and MS-13. Total agreement on importance of U.S. world leadership. https://t.co/zrdUlKvEzf"
112,Excellent meeting today with mothers from the March for Moms Advocacy Day. Very positive discussion addressing vital issues including maternal health and postpartum depression. Thanked these women for their advocacy and assured them of my continued support. #marchformoms https://t.co/qMoLyetcGw
113,"Terrific conversation w Sal Panico, a Bethpage resident &amp; Korean War era vet, who stopped by my office to say hello. 14 years ago, I obtained Sal's military medals &amp; invited him to my office to thank him for his service. Today, he finally took me up on my offer. A great American. https://t.co/gBylgsXPpD"
114,Thoughts and prayers for Long Island Airmen from 106th Rescue Wing of New York Air National Guard in West Hampton Beach &amp; those who tragically died with them in the helicopter crash in Iraq. God Bless America.
115,"Great memories of ""The Glider"" Ed Charles who died yesterday. Ed Charles was a leader of the 1969 @Mets, a poet and a man of dignity and class. Had the opportunity to meet and talk with him several times. Terrific man. Ed Charles R.I.P. Let's Go Mets!!"
116,Met w Fred Guttenberg whose daughter Jaime was murdered in Parkland school massacre. Heartbroken but courageous Fred is dedicated to common sense gun reform. Assured him my support despite pressure from lobbyists/special interests. His brother was WTC Dr who died from 9/11 cancer https://t.co/zpbkp9Uv2M
117,Great press conference today in Washington with #JonStewart rallying opposition to Budget Director @MickMulvaneyOMB plan which would weaken 9/11 World Trade Center Health Program. https://t.co/8teZZC3V31
118,"Spoke at IAFF Firefighters Conference today in Washington, DC. Great turnout from around country and New York. I pledged to fight for and protect World Trade Center 9/11 Healthcare Program. https://t.co/gmkBsnWG2g"
119,RT @IAFFNewsDesk: Thank you @RepPeteKing for protecting critical programs like the 9/11 healthcare program and SAFER grants for #firefighte…
120,Heading to D.C. for news conference with Jon Stewart to protect 9/11 Healthcare. Must be done. Joined by @RepMaloney &amp; @RepJerryNadler.
121,Rosemary and I will be at St. Patrick's Cathedral this morning for the 30th Anniversary Memorial Mass for NYPD Officer Eddie Byrne who was murdered in the line of duty at the age of 22.
122,Informative meeting with Cathy Lanier of West Islip who was on Capitol Hill advocating for a study by National Institutes For Health (NIH) to prevent opioid abuse and find better treatments for chronic pain sufferers. https://t.co/QgDvPbDQPP
123,Wonderful commemoration at First Baptist Church in Bay Shore for NYPD Det. Tommy Merriweather who died 5 years ago (1/21/13) from 9/11 cancer. True American hero. Thoughts and prayers with brave widow Jackie and wonderful children. https://t.co/XENgtxD8cK
124,"I voted against tax bill. The $10K SALT cap is not enough for most LIers &amp; will devalue our homes by 10-15%. While most of the country will get tax cut, it will be paid for by LIers who will get a tax increase. I will continue the fight to correct &amp; change after it becomes law."
125,"On Veterans Day we pause to remember and acknowledge the courage and dedication of the men and women of our Armed Forces who have defended America throughout our history, continuing through today. God Bless America's Veterans."
126,The white supremacists &amp; Neo-Nazis who organized Charlottesville event have no place in politics culture or debate &amp; must b condemned by all
127,Ara Parseghian was a true legend who personified best of college sports &amp; lived the values of Notre Dame. The Era of Ara lives on. Go Irish!
128,Vital 4 Senate GOP to continue efforts to increase Medicaid $ &amp; improve preexisting illness coverage to win House passage of healthcare bill
129,"Thoughts &amp; prayers w Steve Scalise, 2 police officers &amp; staffer shot this AM. Steve is good friend. Very helpful in passing 9/11 health bill"
130,Met with @john_walsh to discuss surveillance &amp; security measures. Outstanding American who overcame family tragedy to do so much good. https://t.co/EcnGsdxOgG
131,Ray Pfeifer was a great friend and true FDNY hero of extraordinary courage. Ray inspired all who knew him. https://t.co/hLPydloZEm
132,In this Memorial Day we honor the memory of those brave Americans who made the ultimate sacrifice for our freedom.
133,"With my ex-intern Lt Col Kevin Walsh of Levittown, Operations Officer for AF Demonstration Squadron, who is in town for Jones Beach Air Show https://t.co/tKk7UZEm9I"
134,"Like many others who knew Jimmy Breslin,  I enjoyed years of warm friendship &amp; cold estrangement. But that was Jimmy. 2/?"
135,Jimmy Breslin died today &amp; large part of NY died w him. He was a gifted writer who understood City's streets &amp; people like no one else. 1/?
136,Remembering those who made the ultimate sacrifice 75 years ago today. #PearlHarbor
137,Joined @megynkelly to discuss killer at #OhioState who was Somali refugee. I called for increased surveillance of Somali community. https://t.co/WXNTbWejKP
138,"RT @johnasbury: .@RepPeteKing says 9/11 health benefits not a NY issue, affects first responders nationwide. https://t.co/WXT0xTLvFz"
139,We must always remember horrific attacks of 9/11. Our prayers are with those who were murdered that day &amp; their families. God Bless America!
140,"Remembering those murdered on 9/11 with retired @FDNY John Vigiano, who lost 2 sons, at @TownOfBabylon 9/11 ceremony https://t.co/RwFZw1jjLt"
141,"Pray 4 murdered/wounded Dallas cops &amp; all who wear blue. Disgrace. Cops risk life every day 4 all. Too often slandered, taken 4 granted. RIP"
142,Remembering the men and women of our Armed Forces who sacrificed their lives to protect our freedoms. God Bless America!!
143,"RT @BillKristol: @RepPeteKing is one of few leaders who've stepped up vs. Trump. But I have the sense SC voters may be reacting...
https://…"
144,RT @BayShoreHS: Congrats to senior Joe Reilly who received a Congressional nomination to the US @NavalAcademy from @RepPeteKing. https://t.…
145,.@tedcruz can't tell truth. Says he fights 4 cops &amp; firefighters. Not true. Didnt cosponsor or vote 4 Zadroga 9/11 health bill. What a fraud
